# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=7345
# chain_id=3
# iter=200
# warmup=100
# save_warmup=1
# thin=1
# refresh=20
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./stan_example.samples_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,shape1.1,shape1.2,shape1.3,shape2.1,shape2.2,shape2.3,stretch.1,stretch.2,stretch.3,min_max.1.1,min_max.2.1,min_max.3.1,min_max.1.2,min_max.2.2,min_max.3.2,nu.1,nu.2,nu.3,mu_shape1,mu_shape2,mu_stretch,mu_min,mu_max,mu_nu,x_min.1,x_min.2,x_min.3,x_max.1,x_max.2,x_max.3
-11.7421,0.973573,0.00150845,10,1023,0,22.101,3.65296,3.65893,2.45251,2.74536,3.54961,3.58619,2.50618,2.09272,1.74837,-5.66742,-5.78727,-4.68129,4.65391,2.64358,5.04498,16.2388,36.9566,28.9942,2.83298,2.40781,1.3116,-4.64574,4.05243,0.330969,-5.66742,-5.78727,-4.68129,4.65391,2.64358,5.04498
-12.2421,0.888981,0.00150845,10,1023,0,21.6304,3.01103,3.14548,2.49347,3.14429,2.85254,3.28998,2.3733,2.23417,1.85246,-4.85021,-5.30925,-4.71177,5.30103,2.49652,4.68967,15.6388,36.9529,36.6877,2.63893,2.57662,1.65231,-5.15607,4.12078,0.309902,-4.85021,-5.30925,-4.71177,5.30103,2.49652,4.68967
-17.1419,0.974704,0.00150845,9,1023,0,28.6346,3.4284,3.132,2.27404,3.36357,2.68422,3.88377,2.51471,2.21263,1.67587,-5.27956,-5.41872,-4.5137,5.63474,2.42313,5.77453,19.7768,30.2643,31.1846,2.61291,2.839,1.20935,-4.70479,4.78588,0.379565,-5.27956,-5.41872,-4.5137,5.63474,2.42313,5.77453
-13.7814,0.997589,0.00150845,10,1023,0,27.7491,3.88674,3.25042,2.67151,4.89007,2.85723,3.79348,2.23427,2.21831,1.81621,-5.72201,-5.40981,-4.87227,5.9695,2.43566,4.95475,21.9461,35.5364,33.9421,2.65412,3.5675,1.65263,-5.40744,4.0587,0.203098,-5.72201,-5.40981,-4.87227,5.9695,2.43566,4.95475
-15.6984,0.854705,0.00150845,9,511,0,26.788,4.66414,3.34298,2.33344,3.96518,3.364,3.54228,2.39024,2.12221,1.75771,-6.44433,-5.49845,-4.56628,4.59227,2.64542,5.23284,16.2066,40.8604,33.2344,2.64877,4.05584,2.4248,-5.34153,3.74493,0.377584,-6.44433,-5.49845,-4.56628,4.59227,2.64542,5.23284
-22.9233,0.980972,0.00150845,9,511,0,34.9066,4.57526,3.45901,2.36204,4.97652,3.05385,3.31995,1.96689,2.11016,1.83972,-6.66626,-5.74296,-4.61076,5.67038,2.54558,4.96996,17.6595,38.9177,28.5526,2.67372,3.89832,2.31833,-5.44228,3.54225,0.45568,-6.66626,-5.74296,-4.61076,5.67038,2.54558,4.96996
-14.6634,0.989846,0.00150845,9,511,0,31.4305,4.46922,3.15638,2.48783,4.52288,3.02727,2.98503,2.24339,2.13862,1.9573,-6.40423,-5.32005,-4.73492,5.23785,2.55057,4.39164,18.3563,41.2107,31.4636,3.12189,3.73053,2.18435,-5.71374,3.29805,0.205195,-6.40423,-5.32005,-4.73492,5.23785,2.55057,4.39164
-18.5837,0.979447,0.00150845,10,1023,0,27.6138,2.82812,3.23468,2.37299,2.31292,3.20976,2.65719,2.50693,2.13882,1.98481,-4.65473,-5.37879,-4.6329,4.89048,2.63183,4.16289,14.2015,39.6334,28.7872,2.80309,1.6792,1.34086,-5.21351,5.16619,0.217064,-4.65473,-5.37879,-4.6329,4.89048,2.63183,4.16289
-16.1295,0.9985,0.00150845,10,1023,0,32.8583,4.00077,3.28702,2.4392,2.28353,3.01684,2.71492,2.93847,2.17052,1.97069,-5.87936,-5.49415,-4.67055,3.96114,2.51691,4.1309,20.7574,37.7269,35.496,2.92202,1.93126,1.67214,-4.83246,2.68288,0.234326,-5.87936,-5.49415,-4.67055,3.96114,2.51691,4.1309
-11.2581,0.997757,0.00150845,10,1023,0,23.9145,3.36914,3.39134,2.33447,3.06278,3.39105,2.52635,2.59904,2.16647,1.94552,-5.10702,-5.46615,-4.63926,4.90476,2.64789,4.10423,17.797,40.6719,30.0675,2.41697,2.29028,1.70284,-5.64864,3.62563,0.37493,-5.10702,-5.46615,-4.63926,4.90476,2.64789,4.10423
-13.5989,0.95893,0.00150845,10,1023,0,23.6541,3.53419,3.01315,2.25394,2.47584,2.5093,2.51061,2.34085,2.22356,1.88321,-5.44677,-5.28926,-4.57464,4.46703,2.34816,4.22762,14.8949,35.5151,30.6747,2.1082,2.91429,1.88547,-5.31706,4.09111,0.316327,-5.44677,-5.28926,-4.57464,4.46703,2.34816,4.22762
-19.4628,0.999485,0.00150845,10,1023,0,28.7264,3.64957,3.10763,2.38727,2.62054,2.62848,2.31454,2.41556,2.26214,2.05449,-5.5696,-5.30919,-4.64435,4.24926,2.37825,3.7451,15.1663,37.5342,29.5742,2.34521,2.76279,1.24651,-6.68424,3.99513,0.244589,-5.5696,-5.30919,-4.64435,4.24926,2.37825,3.7451
-14.872,0.881327,0.00150845,10,1023,0,30.5946,3.30933,3.30929,2.694,2.75169,3.00603,4.91717,2.97484,2.11249,1.63917,-5.0077,-5.55718,-4.91214,4.90607,2.55373,5.80759,21.2392,40.6256,32.8444,2.44807,2.70165,2.071,-4.66419,3.85684,0.250053,-5.0077,-5.55718,-4.91214,4.90607,2.55373,5.80759
-11.5391,0.935395,0.00150845,10,1023,0,28.7561,3.3634,3.31664,2.54772,2.88033,3.13767,4.45927,2.40443,2.17995,1.6655,-5.28573,-5.43877,-4.755,5.37361,2.53401,5.66917,15.503,37.5142,31.6832,2.97746,2.75397,2.64259,-5.08515,4.42317,0.264948,-5.28573,-5.43877,-4.755,5.37361,2.53401,5.66917
-12.6339,0.991433,0.00150845,10,1023,0,20.8206,3.09425,3.41068,2.42041,2.38754,3.16353,3.03055,2.80617,2.19753,1.89153,-4.99213,-5.56413,-4.65381,5.07343,2.57122,4.60688,17.1977,39.2977,36.226,2.29748,2.54104,1.38658,-4.6565,5.37291,0.270143,-4.99213,-5.56413,-4.65381,5.07343,2.57122,4.60688
-13.0558,0.984296,0.00150845,10,1023,0,25.1484,3.35775,3.3414,2.4395,3.22603,3.16492,3.16318,2.53992,2.11813,1.89463,-5.1577,-5.52272,-4.62813,5.09109,2.56413,4.68337,19.6754,39.5793,29.4087,3.52326,2.02692,2.11164,-4.06716,3.62613,0.271869,-5.1577,-5.52272,-4.62813,5.09109,2.56413,4.68337
-12.9866,0.994821,0.00150845,10,1023,0,23.669,3.55629,3.64765,2.506,3.22325,3.21326,3.4512,2.61331,2.00435,1.81559,-5.15667,-5.90462,-4.6913,4.78635,2.55168,4.88173,18.2774,34.0114,34.7934,3.45015,2.18172,2.14361,-4.27371,3.53613,0.297643,-5.15667,-5.90462,-4.6913,4.78635,2.55168,4.88173
-18.8392,0.922554,0.00150845,10,1023,0,28.3384,3.47023,3.31959,2.49586,3.19035,3.42741,3.42383,2.47066,2.16926,1.80439,-5.2995,-5.3897,-4.75878,5.22348,2.68641,5.00942,17.7958,40.9334,27.8108,3.51832,1.82553,1.86233,-4.37326,3.2371,0.246967,-5.2995,-5.3897,-4.75878,5.22348,2.68641,5.00942
-15.3534,0.994221,0.00150845,10,1023,0,30.8102,3.78806,3.32758,2.46914,3.42115,2.95916,3.21889,2.4174,2.13634,1.84374,-5.32724,-5.60167,-4.70384,4.57139,2.53198,4.76001,19.1592,35.2677,32.6362,3.63551,2.24045,1.78231,-4.50985,3.33551,0.291246,-5.32724,-5.60167,-4.70384,4.57139,2.53198,4.76001
-14.0534,0.974517,0.00150845,10,1023,0,24.7505,3.47944,3.41372,2.41691,2.60655,3.10901,2.89757,2.45155,2.0343,1.84498,-5.25163,-5.65065,-4.69368,4.50088,2.53344,4.50695,20.6182,36.261,32.5394,3.39909,2.5623,2.36242,-5.12661,3.14578,0.288126,-5.25163,-5.65065,-4.69368,4.50088,2.53344,4.50695
-13.0498,0.821888,0.00150845,10,1023,0,27.472,3.43529,3.09983,2.37305,2.68629,3.01371,2.8017,2.32653,2.20717,1.89498,-5.11803,-5.28742,-4.65056,4.23191,2.57647,4.29894,15.6055,38.8916,32.5067,3.16633,2.16776,2.21327,-4.8141,3.30158,0.273654,-5.11803,-5.28742,-4.65056,4.23191,2.57647,4.29894
-15.7612,0.999356,0.00150845,10,1023,0,23.9853,3.24632,3.48247,2.38643,2.49338,3.28214,2.60793,2.8813,2.13099,1.90687,-4.93959,-5.67834,-4.73646,4.87123,2.5967,4.12816,15.7837,42.3371,31.8394,3.26809,1.66596,2.29731,-5.17076,3.23009,0.329852,-4.93959,-5.67834,-4.73646,4.87123,2.5967,4.12816
-17.5011,0.940759,0.00150845,10,1023,0,29.3033,4.04085,3.39216,2.37824,3.90515,3.29238,2.5636,2.6139,2.12454,2.03649,-5.79683,-5.58438,-4.70305,5.31644,2.60981,4.01227,20.2095,37.2536,30.961,2.24586,3.80591,1.56308,-6.11011,4.55285,0.3357,-5.79683,-5.58438,-4.70305,5.31644,2.60981,4.01227
-14.2969,0.984516,0.00150845,10,1023,0,30.9041,3.58043,3.40215,2.44355,4.26283,3.26042,3.362,2.59774,2.1384,1.7901,-5.13976,-5.55812,-4.75732,5.60398,2.58455,5.14927,19.1624,39.6763,27.5532,3.11721,2.76031,0.87463,-5.96274,4.83419,0.259749,-5.13976,-5.55812,-4.75732,5.60398,2.58455,5.14927
-15.0261,0.941196,0.00150845,10,1023,0,33.8003,3.61423,3.36172,2.39114,3.56893,3.2148,3.37394,2.5114,2.14457,1.83893,-5.21021,-5.5624,-4.67424,4.92499,2.62707,4.8792,18.9506,35.7984,35.6073,2.63328,3.87025,2.71588,-4.29579,4.53755,0.315468,-5.21021,-5.5624,-4.67424,4.92499,2.62707,4.8792
-11.8356,0.960051,0.00150845,10,1023,0,24.1672,3.62886,3.24466,2.41301,3.45601,3.041,3.53328,2.35012,2.16243,1.8011,-5.48667,-5.37665,-4.65695,5.13321,2.54857,5.0902,17.8372,41.567,30.3384,2.48931,3.95479,2.65882,-4.31052,4.27155,0.339329,-5.48667,-5.37665,-4.65695,5.13321,2.54857,5.0902
-13.4116,0.94489,0.00150845,10,1023,0,29.1157,3.57364,3.11572,2.52746,4.68681,3.05228,4.25694,2.12605,2.13946,1.68349,-5.39844,-5.33934,-4.75944,6.04234,2.60709,5.51562,18.1107,40.7577,28.5041,3.25181,3.62132,0.970402,-5.63708,4.66259,0.392725,-5.39844,-5.33934,-4.75944,6.04234,2.60709,5.51562
-11.5167,0.996105,0.00150845,10,1023,0,21.1695,3.50846,3.14064,2.39358,2.88997,3.02296,3.18231,2.39241,2.28365,1.83024,-5.35683,-5.29414,-4.64476,4.77378,2.55887,4.84482,18.7073,40.2395,30.4115,1.90639,2.91325,2.12134,-4.73252,4.46305,0.37991,-5.35683,-5.29414,-4.64476,4.77378,2.55887,4.84482
-11.1134,0.995839,0.00150845,10,1023,0,18.8458,3.45328,3.25324,2.47963,2.76164,3.00601,3.14721,2.59622,2.21603,1.86641,-5.03082,-5.37144,-4.7279,4.45986,2.52282,4.52031,17.4087,36.6885,30.3913,3.59673,2.98738,1.82869,-5.31829,4.39576,0.386346,-5.03082,-5.37144,-4.7279,4.45986,2.52282,4.52031
-10.2634,0.987029,0.00150845,10,1023,0,21.2402,4.04733,3.469,2.6584,5.36643,3.32851,4.08512,2.20481,2.0586,1.72904,-5.81174,-5.6376,-4.87278,6.14583,2.60348,5.26805,18.6439,35.2105,30.7576,2.5379,3.78821,1.91924,-4.92941,4.71494,0.340862,-5.81174,-5.6376,-4.87278,6.14583,2.60348,5.26805
-9.4691,0.993888,0.00150845,10,1023,0,14.8328,3.25965,3.43943,2.58594,3.03813,3.23157,3.63516,2.49887,2.06956,1.80647,-5.05098,-5.6189,-4.7592,5.03635,2.60991,4.79192,18.3977,35.3478,29.5385,3.51294,3.40786,1.94773,-4.98471,5.0546,0.341719,-5.05098,-5.6189,-4.7592,5.03635,2.60991,4.79192
-9.71158,0.952859,0.00150845,10,1023,0,23.2197,3.65021,3.33659,2.51546,2.92367,3.21277,2.74706,2.74991,2.10989,1.96374,-5.36449,-5.5051,-4.74606,4.4594,2.60148,4.11126,18.3809,41.5372,30.1752,2.60614,2.2669,1.87794,-4.80073,3.44203,0.245492,-5.36449,-5.5051,-4.74606,4.4594,2.60148,4.11126
-14.5736,0.990384,0.00150845,10,1023,0,21.7724,3.37099,3.19953,2.33309,2.91371,3.05584,3.38633,2.44,2.12645,1.69554,-5.19235,-5.3771,-4.62743,4.636,2.56829,5.28388,19.3423,37.9584,30.0987,2.02942,1.82437,1.26442,-5.7825,4.20434,0.340018,-5.19235,-5.3771,-4.62743,4.636,2.56829,5.28388
-13.1945,0.978286,0.00150845,10,1023,0,24.2058,3.70701,3.34961,2.3258,3.43926,3.1349,3.07721,2.5122,2.08909,1.78772,-5.41628,-5.54409,-4.61662,5.23037,2.56474,4.8761,14.6568,44.6083,39.4968,2.9973,2.86294,2.40832,-4.9954,4.29404,0.29447,-5.41628,-5.54409,-4.61662,5.23037,2.56474,4.8761
-15.4907,0.741403,0.00150845,8,511,0,24.3539,3.55515,3.25316,2.28083,3.56071,3.13756,3.0617,2.47863,2.1662,1.73532,-5.44344,-5.40332,-4.60734,5.80477,2.60895,4.86661,19.7546,35.345,24.6913,2.9851,3.03997,2.3908,-5.46495,4.22518,0.256422,-5.44344,-5.40332,-4.60734,5.80477,2.60895,4.86661
-24.1712,0.987125,0.00150845,10,1023,0,33.4477,3.87825,3.45944,2.39311,2.52261,3.37187,4.34216,2.95595,2.13986,1.6104,-5.81326,-5.59694,-4.66643,4.93711,2.60573,6.02441,23.4382,39.9227,37.881,2.73545,2.75084,2.60667,-5.32443,3.91418,0.400793,-5.81326,-5.59694,-4.66643,4.93711,2.60573,6.02441
-24.0624,0.999194,0.00150845,10,1023,0,39.2446,3.32796,3.05964,2.26892,2.72788,2.68722,2.60283,2.71111,2.15537,1.88206,-5.10426,-5.30284,-4.59761,5.12488,2.43519,4.53037,24.6952,38.5735,37.5929,2.36558,1.96874,0.789911,-4.70485,4.72993,0.233235,-5.10426,-5.30284,-4.59761,5.12488,2.43519,4.53037
-14.9453,0.970907,0.00150845,10,1023,0,30.5409,3.10621,3.1067,2.37742,2.50095,2.48978,2.40846,2.54452,2.1592,1.97773,-5.02132,-5.4338,-4.66774,5.01152,2.35589,3.79365,16.1166,36.102,33.5148,2.53318,2.32699,1.77703,-4.6907,4.38591,0.344171,-5.02132,-5.4338,-4.66774,5.01152,2.35589,3.79365
-16.7741,0.829035,0.00150845,10,1023,0,30.5987,4.20029,3.40411,2.66461,5.11803,3.46212,4.15384,2.52331,2.19166,1.75196,-5.80127,-5.49831,-4.86402,5.93492,2.66115,5.07466,19.6583,41.5545,34.9435,3.48204,3.43303,1.57002,-4.85688,3.4419,0.286687,-5.80127,-5.49831,-4.86402,5.93492,2.66115,5.07466
-8.63152,0.972491,0.00150845,10,1023,0,26.925,4.01184,3.55209,2.4601,3.65373,3.7108,3.65334,2.5038,2.02797,1.7697,-5.77378,-5.71098,-4.66659,4.84663,2.75626,5.12414,20.2948,38.2163,30.0105,3.49414,3.54432,1.76622,-5.53271,4.71786,0.297586,-5.77378,-5.71098,-4.66659,4.84663,2.75626,5.12414
-9.42536,0.990441,0.00150845,10,1023,0,20.1898,3.48546,3.2893,2.51325,4.40033,3.00399,3.55291,2.35356,2.21745,1.8044,-5.19459,-5.48145,-4.76412,6.2182,2.51468,4.89984,17.0531,36.7455,36.0807,2.23029,3.44308,2.26692,-4.36581,4.56622,0.264475,-5.19459,-5.48145,-4.76412,6.2182,2.51468,4.89984
-14.0308,0.99361,0.00150845,10,1023,0,26.1564,3.39992,3.30966,2.51961,2.3873,3.15117,3.3481,2.54565,2.26497,1.81477,-5.2114,-5.3862,-4.72653,4.55755,2.54879,4.69902,19.6845,35.8427,31.8789,2.86922,2.29258,1.33948,-4.82584,4.84011,0.328984,-5.2114,-5.3862,-4.72653,4.55755,2.54879,4.69902
-17.013,0.981209,0.00150845,9,511,0,24.9956,3.27781,3.22749,2.33971,2.19857,2.76393,3.05644,2.67126,2.16704,1.8087,-5.05174,-5.41662,-4.56972,4.44077,2.43092,4.70128,18.5369,37.2762,29.9492,2.87083,1.7108,0.889181,-4.48014,5.06455,0.26353,-5.05174,-5.41662,-4.56972,4.44077,2.43092,4.70128
-10.4329,0.996646,0.00150845,10,1023,0,24.8484,3.57991,3.14604,2.49917,2.23884,3.08515,3.04236,2.56351,2.22144,1.87357,-5.38578,-5.30176,-4.77733,3.97741,2.58111,4.47219,16.2705,35.6326,30.7632,2.63441,1.87213,2.11733,-5.28823,4.38096,0.303319,-5.38578,-5.30176,-4.77733,3.97741,2.58111,4.47219
-14.7573,0.864456,0.00150845,10,1023,0,23.3703,2.97117,3.5309,2.39138,2.53661,3.54023,2.70637,2.56073,2.15103,1.87605,-4.81188,-5.64361,-4.62564,5.26347,2.69249,4.2499,15.3293,39.8522,31.1268,3.20189,2.10715,2.68689,-4.80557,3.63541,0.283173,-4.81188,-5.64361,-4.62564,5.26347,2.69249,4.2499
-8.14419,0.997699,0.00150845,9,1023,0,18.5678,3.39604,3.26169,2.4107,2.41799,2.9669,2.88282,2.4867,2.08898,1.84055,-5.31028,-5.47285,-4.65879,4.47916,2.51877,4.39236,18.4227,36.1927,32.3777,2.91484,2.39143,2.05115,-4.78167,3.68096,0.30848,-5.31028,-5.47285,-4.65879,4.47916,2.51877,4.39236
-13.0658,0.995231,0.00150845,10,1023,0,19.7714,3.25664,3.02639,2.48308,2.34788,2.71578,3.7902,2.63765,2.2177,1.71805,-4.93952,-5.26261,-4.74893,4.29241,2.44235,5.32636,20.819,41.619,35.2009,2.66268,3.48887,1.83252,-4.91113,3.91926,0.184327,-4.93952,-5.26261,-4.74893,4.29241,2.44235,5.32636
-19.5097,0.865475,0.00150845,10,1023,0,31.9296,3.50894,3.49577,2.28829,2.21254,3.26332,2.2168,2.5388,2.0842,1.9948,-5.34708,-5.7051,-4.66212,3.82378,2.61019,3.69177,15.5427,34.7313,31.0672,2.69611,1.89322,2.79766,-5.89821,4.09913,0.266031,-5.34708,-5.7051,-4.66212,3.82378,2.61019,3.69177
-10.9407,0.999012,0.00150845,10,1023,0,25.2802,3.36939,3.31073,2.51841,2.3894,3.19595,4.04153,2.92328,2.11537,1.68714,-5.17299,-5.48927,-4.7269,4.7482,2.59603,5.23982,21.4342,39.0057,30.4138,3.30104,3.138,1.54715,-5.05043,3.72722,0.283283,-5.17299,-5.48927,-4.7269,4.7482,2.59603,5.23982
-11.2879,0.951007,0.00150845,10,1023,0,24.3659,3.9381,3.197,2.3389,3.30943,2.99112,2.90813,2.7699,2.19789,1.81708,-5.53799,-5.39285,-4.59001,4.67042,2.52639,4.42533,20.8198,37.1154,35.2862,2.60791,3.20182,2.30566,-5.13891,4.09329,0.295474,-5.53799,-5.39285,-4.59001,4.67042,2.52639,4.42533
-17.9755,0.992531,0.00150845,9,511,0,26.9103,3.50686,3.81202,2.57851,3.23895,3.70191,2.80643,2.60868,2.0524,1.91353,-5.31213,-5.94547,-4.83028,5.10295,2.68431,4.26898,15.8628,45.926,30.8131,2.56165,3.33651,1.76681,-5.03773,4.16028,0.27118,-5.31213,-5.94547,-4.83028,5.10295,2.68431,4.26898
-14.6087,0.999743,0.00150845,9,1023,0,27.6346,3.33636,3.33577,2.36317,3.20237,3.06866,3.38545,2.90483,2.07749,1.81215,-5.10849,-5.56844,-4.5704,5.60302,2.5611,4.8785,19.7233,29.781,34.019,2.34148,3.0741,1.4374,-4.92441,4.49132,0.331676,-5.10849,-5.56844,-4.5704,5.60302,2.5611,4.8785
-16.1463,0.99504,0.00150845,10,1023,0,23.7264,3.34994,3.54622,2.47222,4.02947,3.25738,2.89389,2.08094,2.06072,1.9158,-5.16856,-5.7306,-4.68893,5.53721,2.5764,4.23234,17.4994,31.9316,34.9175,1.93212,3.10722,1.65322,-5.43997,4.65267,0.269965,-5.16856,-5.7306,-4.68893,5.53721,2.5764,4.23234
-14.6174,0.997252,0.00150845,10,1023,0,32.1302,3.38743,3.3886,2.26717,3.03004,3.00103,2.74125,2.67123,2.19517,1.87824,-5.21476,-5.56116,-4.56565,4.92143,2.49448,4.54295,17.8308,41.9625,32.8305,2.80105,3.26117,1.56393,-5.69549,3.2637,0.272838,-5.21476,-5.56116,-4.56565,4.92143,2.49448,4.54295
-8.29874,0.976436,0.00150845,10,1023,0,24.7588,3.75562,3.45442,2.31163,3.18807,3.38413,2.78593,2.55654,2.12848,1.90997,-5.34204,-5.6194,-4.57136,4.71878,2.65015,4.50681,18.9632,39.826,34.2315,2.59713,3.19573,1.61912,-5.55547,3.47746,0.269111,-5.34204,-5.6194,-4.57136,4.71878,2.65015,4.50681
-11.47,0.901062,0.00150845,10,1023,0,20.9869,3.92469,3.05961,2.39001,2.72662,2.69526,3.51744,2.78243,2.22759,1.81575,-5.61843,-5.3045,-4.62951,4.08183,2.43653,5.20011,19.8566,38.544,35.0349,3.44608,2.54794,2.48333,-5.1857,4.05443,0.237067,-5.61843,-5.3045,-4.62951,4.08183,2.43653,5.20011
-16.4581,0.998436,0.00150845,10,1023,0,22.1816,3.53749,3.28057,2.57006,3.67814,2.81487,3.62322,2.36135,2.16659,1.85629,-5.37541,-5.54444,-4.83504,5.75025,2.45761,4.96027,17.6348,37.2268,32.9313,3.61556,1.83608,2.70174,-5.50103,4.58922,0.3462,-5.37541,-5.54444,-4.83504,5.75025,2.45761,4.96027
-13.5549,0.994776,0.00150845,10,1023,0,26.1026,4.2827,3.48757,2.47921,3.41436,3.52588,2.91136,2.57205,2.13354,1.91639,-6.02335,-5.63676,-4.71813,4.62976,2.66891,4.29421,18.0866,43.3046,33.3769,2.71597,3.67639,0.602351,-4.69979,4.3389,0.271882,-6.02335,-5.63676,-4.71813,4.62976,2.66891,4.29421
# 
#  Elapsed Time: 6.79743 seconds (Warm-up)
#                9.58767 seconds (Sampling)
#                16.3851 seconds (Total)
# 
