# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=7345
# chain_id=2
# iter=200
# warmup=100
# save_warmup=1
# thin=1
# refresh=20
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./stan_example.samples_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,shape1.1,shape1.2,shape1.3,shape2.1,shape2.2,shape2.3,stretch.1,stretch.2,stretch.3,min_max.1.1,min_max.2.1,min_max.3.1,min_max.1.2,min_max.2.2,min_max.3.2,nu.1,nu.2,nu.3,mu_shape1,mu_shape2,mu_stretch,mu_min,mu_max,mu_nu,x_min.1,x_min.2,x_min.3,x_max.1,x_max.2,x_max.3
-13.9289,0.995845,0.00129761,10,1023,0,28.5588,3.78399,3.38009,2.45325,3.24489,3.1482,4.09851,2.75289,2.07906,1.71126,-5.50982,-5.63147,-4.66927,4.89211,2.61361,5.49082,16.6773,39.0778,31.7251,2.79104,2.39737,1.07763,-4.92294,4.97443,0.382409,-5.50982,-5.63147,-4.66927,4.89211,2.61361,5.49082
-13.2207,0.963037,0.00129761,10,1023,0,25.1725,3.58251,3.31876,2.47995,2.99864,3.01409,3.50042,2.46882,2.14116,1.80897,-5.31096,-5.50555,-4.67945,4.41595,2.48708,4.82857,18.6884,39.2956,35.2452,2.56704,2.65543,1.38454,-6.23679,4.73231,0.208035,-5.31096,-5.50555,-4.67945,4.41595,2.48708,4.82857
-16.2395,0.994151,0.00129761,10,1023,0,25.4651,3.58578,3.49015,2.53413,2.48226,3.19678,3.81674,2.7623,2.07059,1.76511,-5.40384,-5.68527,-4.76249,4.91272,2.60953,5.14267,18.0533,33.3784,32.6891,3.12991,1.84848,1.12243,-5.70918,4.17945,0.376732,-5.40384,-5.68527,-4.76249,4.91272,2.60953,5.14267
-17.3033,0.973445,0.00129761,10,1023,0,28.2837,3.38121,3.6165,2.59206,2.50087,3.42051,3.75845,2.33423,2.09126,1.80108,-5.29564,-5.76437,-4.82752,4.61788,2.66511,5.00118,15.3763,37.2323,31.4254,3.21054,1.89335,1.12615,-5.60304,4.49509,0.439281,-5.29564,-5.76437,-4.82752,4.61788,2.66511,5.00118
-13.9147,0.994331,0.00129761,10,1023,0,24.0835,3.5459,3.16874,2.35686,3.28618,2.90955,3.02676,2.34216,2.21924,1.86965,-5.41749,-5.34961,-4.61869,5.04486,2.52021,4.61096,17.6226,38.6352,31.3103,3.18422,3.27743,0.828961,-4.89616,3.77613,0.165452,-5.41749,-5.34961,-4.61869,5.04486,2.52021,4.61096
-7.84825,0.999707,0.00129761,10,1023,0,20.0235,3.7739,3.4637,2.34809,3.93806,3.36051,3.06117,2.58247,2.05909,1.81983,-5.42706,-5.67515,-4.58583,5.36365,2.6508,4.66525,19.438,40.4161,29.0165,3.06334,2.85742,2.83127,-5.11977,4.74209,0.322235,-5.42706,-5.67515,-4.58583,5.36365,2.6508,4.66525
-13.0728,0.992939,0.00129761,8,511,0,22.3066,3.70411,3.33555,2.35933,3.6891,3.22181,3.0439,2.37676,2.11536,1.77987,-5.51565,-5.54265,-4.63105,5.3656,2.61269,4.81509,17.7968,47.3679,23.9463,2.9951,3.02705,2.66598,-5.33252,4.69157,0.256617,-5.51565,-5.54265,-4.63105,5.3656,2.61269,4.81509
-18.4354,0.996872,0.00129761,10,1023,0,25.4386,3.40364,3.56089,2.58274,3.17812,3.35969,3.52375,2.69617,2.11226,1.83459,-4.95461,-5.74455,-4.79027,4.69537,2.61975,4.86815,16.9834,45.3899,25.1409,3.66994,2.7916,3.34148,-5.1987,4.04904,0.300233,-4.95461,-5.74455,-4.79027,4.69537,2.61975,4.86815
-15.9796,0.791287,0.00129761,10,1023,0,34.3964,3.84652,3.27166,2.49674,2.59335,3.18554,4.23463,2.80067,2.12206,1.79176,-5.59256,-5.40991,-4.66127,4.24999,2.61158,5.62331,17.0492,36.183,35.5447,2.90256,3.86836,2.59141,-5.97179,4.70662,0.227724,-5.59256,-5.40991,-4.66127,4.24999,2.61158,5.62331
-17.0728,0.996492,0.00129761,10,1023,0,26.9293,3.47556,3.59379,2.45341,2.72624,3.41488,3.1237,2.47389,2.04522,1.91893,-5.4735,-5.80601,-4.64337,4.64776,2.65615,4.65777,18.2165,32.3121,37.2255,3.50634,3.46916,2.71102,-5.96337,4.45365,0.309021,-5.4735,-5.80601,-4.64337,4.64776,2.65615,4.65777
-15.0706,0.945908,0.00129761,10,1023,0,29.8193,3.5077,3.18461,2.43539,2.64574,2.95427,2.92203,2.55837,2.13003,1.88654,-5.3867,-5.43639,-4.68099,4.89241,2.50658,4.51931,20.2117,32.6748,31.647,2.97518,2.14684,1.53967,-5.84739,3.42092,0.257551,-5.3867,-5.43639,-4.68099,4.89241,2.50658,4.51931
-19.5585,0.985897,0.00129761,10,1023,0,28.5503,3.68586,3.49998,2.35307,3.34074,3.30497,2.58023,2.66583,2.13362,1.96906,-5.3381,-5.63547,-4.64113,5.44266,2.5711,4.23662,17.2268,46.3306,33.0572,3.60953,1.97926,1.23333,-4.94959,4.31267,0.407482,-5.3381,-5.63547,-4.64113,5.44266,2.5711,4.23662
-17.745,0.991928,0.00129761,10,1023,0,41.2534,3.95824,3.70701,2.47218,3.42206,3.27123,2.70333,2.70559,2.13486,1.86943,-5.4273,-5.89691,-4.80608,4.85442,2.56916,4.225,16.7578,36.9405,32.0519,3.48951,2.73932,2.22344,-5.77403,4.18776,0.233068,-5.4273,-5.89691,-4.80608,4.85442,2.56916,4.225
-17.7233,0.996907,0.00129761,9,1023,0,27.5582,4.14767,3.43879,2.45954,3.18198,3.35835,2.77681,2.83701,2.20961,2.03177,-5.53282,-5.52069,-4.63324,4.44325,2.60302,4.10776,17.117,43.3645,32.8624,3.25128,2.59934,1.92683,-5.6582,4.181,0.329915,-5.53282,-5.52069,-4.63324,4.44325,2.60302,4.10776
-19.0653,0.959646,0.00129761,10,1023,0,28.927,3.81511,3.21616,2.3157,2.81009,3.1457,2.51719,2.46707,2.13586,1.90302,-5.87306,-5.41074,-4.66702,4.53314,2.58604,4.16908,20.9923,42.6143,33.4862,3.78251,3.25663,2.61542,-4.38937,3.86051,0.248572,-5.87306,-5.41074,-4.66702,4.53314,2.58604,4.16908
-19.2499,0.999317,0.00129761,10,1023,0,30.0394,2.90281,3.07265,2.37862,2.85612,2.90796,3.38771,2.60761,2.23103,1.85678,-4.47464,-5.23981,-4.60688,5.53822,2.49447,4.9988,13.8608,39.246,34.2827,1.82971,2.09921,1.13553,-5.29304,4.75356,0.246947,-4.47464,-5.23981,-4.60688,5.53822,2.49447,4.9988
-12.8649,0.980531,0.00129761,10,1023,0,26.5612,3.4659,3.61453,2.42615,2.78662,3.57464,3.61361,2.57066,2.03925,1.7847,-5.44402,-5.82819,-4.63226,4.85891,2.67894,5.1351,18.6786,36.4948,29.7034,2.49046,3.05127,2.69422,-5.12338,4.71317,0.355889,-5.44402,-5.82819,-4.63226,4.85891,2.67894,5.1351
-7.5838,0.996832,0.00129761,10,1023,0,24.2747,3.36443,3.62132,2.5874,2.83281,3.43843,4.22175,2.57113,2.08606,1.70401,-5.0787,-5.773,-4.76917,4.58491,2.63646,5.39847,18.4442,39.552,33.4733,2.60804,2.76882,1.32343,-4.45147,4.83649,0.261291,-5.0787,-5.773,-4.76917,4.58491,2.63646,5.39847
-10.5176,0.91975,0.00129761,10,1023,0,18.3377,4.3167,3.24822,2.44519,3.42331,2.97027,3.00095,2.40763,2.0829,1.86005,-6.07694,-5.4669,-4.66219,4.4503,2.54655,4.51029,18.9561,30.249,33.0543,2.8032,3.03715,1.53293,-5.06184,3.80519,0.30907,-6.07694,-5.4669,-4.66219,4.4503,2.54655,4.51029
-7.72845,0.988355,0.00129761,10,1023,0,19.5293,3.40011,3.21296,2.43538,3.63455,2.78003,3.5765,2.50464,2.19987,1.73036,-5.04192,-5.41282,-4.68059,5.23957,2.41544,5.13805,19.4709,38.4499,31.7833,3.352,3.70555,1.78095,-4.99627,4.28207,0.244195,-5.04192,-5.41282,-4.68059,5.23957,2.41544,5.13805
-11.7795,0.996636,0.00129761,10,1023,0,26.3238,3.25284,3.28931,2.29889,3.46743,3.20643,3.33865,2.43069,2.07008,1.80238,-5.1576,-5.47709,-4.55169,5.63035,2.60545,5.11221,17.5205,38.9764,33.5572,3.07136,3.80406,1.27724,-5.00034,4.55495,0.275108,-5.1576,-5.47709,-4.55169,5.63035,2.60545,5.11221
-11.2726,0.999663,0.00129761,9,1023,0,25.1033,3.575,3.36556,2.36774,3.82713,2.77487,3.72963,2.36084,2.13462,1.6987,-5.2408,-5.61083,-4.61399,5.13981,2.40147,5.39384,19.3732,39.2315,29.2395,3.38061,3.71145,1.47024,-5.15112,3.92887,0.296125,-5.2408,-5.61083,-4.61399,5.13981,2.40147,5.39384
-11.5826,0.978612,0.00129761,10,1023,0,23.3876,3.57336,3.41188,2.53802,3.05854,3.22592,3.05899,2.35016,2.11923,1.95314,-5.23369,-5.56288,-4.71633,4.66785,2.59968,4.26999,16.6412,36.2705,31.1907,2.97026,3.24253,1.32907,-4.36247,4.87463,0.315106,-5.23369,-5.56288,-4.71633,4.66785,2.59968,4.26999
-8.18113,0.997715,0.00129761,10,1023,0,21.5367,3.61257,3.51294,2.58008,4.17703,3.18903,4.38681,2.41336,2.07263,1.67213,-5.19949,-5.72712,-4.79995,5.4874,2.55698,5.51706,19.7236,42.3973,34.6205,3.17883,3.83353,2.41666,-5.38202,4.18978,0.215347,-5.19949,-5.72712,-4.79995,5.4874,2.55698,5.51706
-13.8163,0.997304,0.00129761,10,1023,0,26.8901,3.86055,3.86102,2.41146,3.69649,3.83442,4.50785,2.22272,2.04445,1.56241,-5.70683,-5.96823,-4.69708,4.96472,2.71437,6.36468,18.3303,35.6609,31.4112,3.15776,3.46083,2.14321,-5.4446,4.12462,0.276395,-5.70683,-5.96823,-4.69708,4.96472,2.71437,6.36468
-8.3994,0.919982,0.00129761,10,1023,0,23.0196,3.70904,3.39786,2.54913,4.27172,3.37923,3.74819,2.25186,2.14237,1.71158,-5.31563,-5.50356,-4.81369,5.39317,2.64562,5.07437,17.5773,39.6826,31.6453,2.96742,3.56142,2.23572,-5.51745,4.92603,0.224505,-5.31563,-5.50356,-4.81369,5.39317,2.64562,5.07437
-5.84647,0.91958,0.00129761,9,639,0,15.6947,3.76803,3.37066,2.50512,4.02685,3.1099,3.93896,2.39699,2.10529,1.66314,-5.43866,-5.58062,-4.77932,5.27776,2.55687,5.41184,20.2204,41.0362,34.3107,2.90067,3.37226,2.30463,-5.44895,4.98048,0.300686,-5.43866,-5.58062,-4.77932,5.27776,2.55687,5.41184
-13.0713,0.999217,0.00129761,9,767,0,19.4973,3.76112,3.42031,2.6169,4.03571,3.01661,3.84543,2.46937,2.12934,1.79934,-5.65514,-5.65317,-4.74713,5.85469,2.5061,4.89395,23.4255,40.737,33.0054,2.89589,3.31866,2.25374,-5.46407,4.8606,0.292687,-5.65514,-5.65317,-4.74713,5.85469,2.5061,4.89395
-13.3155,0.983051,0.00129761,10,1023,0,23.5681,4.50834,3.43326,2.49586,4.3947,3.10993,3.98596,2.29118,2.10397,1.75517,-6.51864,-5.67729,-4.63015,5.24408,2.55777,5.22034,22.1696,40.5887,33.7645,2.87123,2.87626,1.7272,-5.18016,4.54394,0.298249,-6.51864,-5.67729,-4.63015,5.24408,2.55777,5.22034
-19.3846,0.971394,0.00129761,10,1023,0,29.2046,4.08925,3.30762,2.48728,3.88038,3.34717,3.18873,2.7211,2.13907,1.7545,-5.6013,-5.42923,-4.76899,4.97916,2.64741,4.63702,18.7237,40.0256,32.4335,3.83174,3.40322,3.2462,-5.68611,5.14866,0.169802,-5.6013,-5.42923,-4.76899,4.97916,2.64741,4.63702
-16.7048,0.985134,0.00129761,10,1023,0,30.973,4.0164,3.28334,2.45329,4.02608,2.74921,3.75525,2.59035,2.16909,1.78929,-5.58867,-5.51384,-4.65171,5.4035,2.40643,5.26662,17.0391,40.6082,32.5604,4.32195,3.33444,3.07671,-5.71289,4.82231,0.315864,-5.58867,-5.51384,-4.65171,5.4035,2.40643,5.26662
-19.3614,0.998402,0.00129761,10,1023,0,34.3713,3.95063,2.95862,2.42361,4.26785,2.46021,4.03128,2.70964,2.16611,1.73245,-5.45111,-5.23852,-4.61463,4.98517,2.3472,5.54496,20.1014,30.3131,35.2638,3.77949,2.53759,2.56581,-5.82287,4.66251,0.32577,-5.45111,-5.23852,-4.61463,4.98517,2.3472,5.54496
-19.2859,0.951758,0.00129761,10,1023,0,29.817,4.27589,3.98314,2.29967,3.29925,4.05923,3.23794,2.37643,2.04995,1.76145,-6.08804,-6.06624,-4.58978,4.2879,2.75225,5.03521,17.2559,44.9162,32.139,3.79589,2.93858,1.65374,-5.46311,4.3527,0.262459,-6.08804,-6.06624,-4.58978,4.2879,2.75225,5.03521
-15.7832,0.951284,0.00129761,10,1023,0,27.9885,3.48202,3.23869,2.40566,4.09839,2.73754,4.2895,2.46165,2.14967,1.6698,-5.14029,-5.47432,-4.62517,6.0155,2.44683,6.00121,19.2442,27.9414,34.0924,2.92649,3.34982,1.95402,-4.41891,5.3029,0.358472,-5.14029,-5.47432,-4.62517,6.0155,2.44683,6.00121
-8.31468,0.990981,0.00129761,10,1023,0,23.3395,3.64784,3.35684,2.49318,3.13388,3.19864,3.51035,2.64662,2.1889,1.77414,-5.33912,-5.45836,-4.72645,4.82746,2.59387,4.89167,21.0648,34.6415,33.8743,2.9962,2.94654,2.10308,-4.34935,4.47815,0.225913,-5.33912,-5.45836,-4.72645,4.82746,2.59387,4.89167
-7.2146,0.978346,0.00129761,10,1023,0,16.1328,3.69562,3.3829,2.43717,4.40365,3.32783,3.82422,2.35774,2.16026,1.71757,-5.28782,-5.51082,-4.66644,5.45827,2.5977,5.40604,19.4519,38.8631,32.8439,3.01098,3.07367,2.1689,-4.87377,4.18155,0.351965,-5.28782,-5.51082,-4.66644,5.45827,2.5977,5.40604
-14.638,0.982266,0.00129761,10,1023,0,24.15,3.35705,3.15326,2.52739,3.90848,2.73971,4.09996,2.45199,2.16935,1.72408,-5.17289,-5.34452,-4.76566,6.29506,2.39797,5.32393,17.1618,39.4141,33.0166,3.56776,2.67228,2.28044,-5.14039,3.91215,0.301426,-5.17289,-5.34452,-4.76566,6.29506,2.39797,5.32393
-20.1495,0.98394,0.00129761,10,1023,0,33.8157,3.43288,3.277,2.31777,2.4633,3.1168,3.65351,3.20171,2.17242,1.70037,-5.23534,-5.42618,-4.55573,5.48404,2.53218,5.58558,16.921,43.0015,30.765,2.64574,2.90451,1.11317,-4.30493,3.9682,0.280369,-5.23534,-5.42618,-4.55573,5.48404,2.53218,5.58558
-16.1073,0.994805,0.00129761,10,1023,0,31.8651,3.1972,3.31653,2.35388,2.5188,3.15156,3.01872,2.76777,2.0607,1.93764,-4.98605,-5.51478,-4.57238,4.7682,2.55595,4.54443,18.0224,33.4417,38.5726,1.58504,2.56292,1.3705,-5.37131,3.81975,0.319945,-4.98605,-5.51478,-4.57238,4.7682,2.55595,4.54443
-18.4219,0.943387,0.00129761,10,1023,0,34.5183,3.40902,3.24504,2.5747,3.27894,3.13223,4.85076,2.65872,2.15976,1.62807,-5.13134,-5.45705,-4.78026,5.59116,2.55747,6.15548,18.0749,33.4914,37.6395,2.33345,3.30894,1.50346,-4.26975,3.42526,0.276139,-5.13134,-5.45705,-4.78026,5.59116,2.55747,6.15548
-9.68309,0.986396,0.00129761,10,1023,0,27.7813,3.71938,3.44386,2.44261,4.94158,3.3138,3.57964,2.13849,2.0688,1.79254,-5.42939,-5.62008,-4.62399,5.81665,2.62608,5.18928,17.3932,34.2521,36.9901,3.26652,3.46417,1.60433,-4.87151,4.70928,0.302841,-5.42939,-5.62008,-4.62399,5.81665,2.62608,5.18928
-12.6724,0.960107,0.00129761,10,1023,0,22.8536,3.85947,3.39802,2.47907,2.98893,3.23261,4.13033,2.53499,2.14151,1.64414,-5.59439,-5.57723,-4.70416,4.39818,2.61034,5.77102,19.4061,37.934,25.8968,3.73142,3.51286,1.19451,-5.8938,4.10499,0.267745,-5.59439,-5.57723,-4.70416,4.39818,2.61034,5.77102
-17.1974,0.941533,0.00129761,10,1023,0,27.6745,4.10659,3.42681,2.50321,5.27304,3.14066,4.24779,2.28638,2.13856,1.58017,-5.87738,-5.62007,-4.80138,5.8218,2.53726,5.66688,19.3015,37.3752,24.8762,3.42411,2.9502,0.775991,-6.0109,4.1489,0.289961,-5.87738,-5.62007,-4.80138,5.8218,2.53726,5.66688
-20.9223,0.960202,0.00129761,10,1023,0,29.2567,3.71127,3.09543,2.48733,3.74781,2.81026,3.99009,2.35517,2.22937,1.80804,-5.46679,-5.26781,-4.65105,5.10817,2.43354,5.51304,18.3741,41.1957,40.2036,3.14531,3.15915,0.616412,-6.45686,4.35041,0.211284,-5.46679,-5.26781,-4.65105,5.10817,2.43354,5.51304
-11.5945,0.862748,0.00129761,10,1023,0,37.3608,3.62469,3.43729,2.45717,3.94684,3.49802,3.66473,2.3193,2.18134,1.78603,-5.36372,-5.55138,-4.66095,5.58496,2.67351,5.21655,17.7565,36.3973,33.7601,3.90156,3.20286,0.466794,-5.15169,4.9778,0.305866,-5.36372,-5.55138,-4.66095,5.58496,2.67351,5.21655
-10.4952,0.933222,0.00129761,10,1023,0,25.3763,3.96174,3.23221,2.43635,3.7041,2.94874,3.33157,2.34471,2.12014,1.83561,-5.69313,-5.42493,-4.64998,4.7515,2.53068,4.83029,18.8059,31.4781,32.9796,2.12515,2.94061,2.21391,-5.49779,4.06294,0.407039,-5.69313,-5.42493,-4.64998,4.7515,2.53068,4.83029
-15.0319,0.991819,0.00129761,10,1023,0,24.893,3.21925,3.30512,2.41983,3.62487,2.85964,3.50515,2.63282,2.10749,1.77716,-5.01783,-5.57283,-4.73673,6.11329,2.45745,5.24726,17.3213,39.7116,28.3446,3.31477,2.98049,2.19494,-5.08123,5.4278,0.371766,-5.01783,-5.57283,-4.73673,6.11329,2.45745,5.24726
-18.2172,0.985211,0.00129761,10,1023,0,26.0494,3.56158,3.45265,2.4748,2.96904,3.08358,2.8929,2.78044,2.06087,1.77573,-5.51909,-5.68746,-4.81551,5.34921,2.55432,4.40306,19.0735,44.667,30.6624,2.28137,2.16387,2.36309,-4.90759,4.56563,0.196878,-5.51909,-5.68746,-4.81551,5.34921,2.55432,4.40306
-24.1095,0.991755,0.00129761,9,767,0,38.3287,3.4831,3.21827,2.32623,3.20535,3.24535,3.23663,2.11383,2.21139,1.80126,-5.37463,-5.34013,-4.64561,4.91951,2.61512,4.98464,9.95706,36.3947,34.1772,2.23534,2.30969,1.97788,-4.81208,4.29336,0.279381,-5.37463,-5.34013,-4.64561,4.91951,2.61512,4.98464
-14.9148,0.980584,0.00129761,8,511,0,36.6704,3.40606,3.33624,2.32444,3.4142,3.2055,3.58003,2.3857,2.11261,1.8053,-5.08739,-5.50489,-4.53993,5.03782,2.61067,5.30686,12.8674,33.8649,31.4841,2.22087,2.4243,2.10448,-4.85952,4.38669,0.273419,-5.08739,-5.50489,-4.53993,5.03782,2.61067,5.30686
-12.8812,0.999306,0.00129761,9,1023,0,27.6461,3.34622,3.10967,2.34492,3.21747,3.02012,3.57107,2.34948,2.1558,1.69163,-5.00391,-5.30251,-4.58584,4.94977,2.56435,5.33828,14.4629,31.5911,31.3456,2.31593,2.50916,2.04098,-4.67798,4.3477,0.28563,-5.00391,-5.30251,-4.58584,4.94977,2.56435,5.33828
-10.6769,0.980024,0.00129761,10,1023,0,26.9641,3.88696,3.39083,2.35614,2.78865,3.16926,3.51663,2.6837,2.16596,1.72473,-5.59211,-5.54525,-4.58988,4.27422,2.55029,5.24936,23.079,45.8437,34.2398,3.47039,3.11043,2.08351,-4.98902,4.24494,0.186752,-5.59211,-5.54525,-4.58988,4.27422,2.55029,5.24936
-11.8461,0.999875,0.00129761,9,511,0,21.5552,3.81443,3.64139,2.49183,2.78204,3.41233,3.65558,2.26423,2.03268,1.77945,-5.63262,-5.81597,-4.74106,4.24639,2.61018,5.18844,16.5722,34.39,33.7176,3.65821,3.09683,2.15094,-4.89434,4.21942,0.222262,-5.63262,-5.81597,-4.74106,4.24639,2.61018,5.18844
-9.22629,0.996139,0.00129761,10,1023,0,18.8351,4.12126,3.23887,2.50646,3.31523,3.038,3.50968,2.502,2.14245,1.81218,-6.00858,-5.43216,-4.68965,4.92009,2.54076,4.77915,17.7637,33.1466,32.6267,3.60524,3.07079,1.46422,-5.31505,3.75699,0.323772,-6.00858,-5.43216,-4.68965,4.92009,2.54076,4.77915
-8.66563,0.992398,0.00129761,10,1023,0,20.5941,3.53146,3.53813,2.41206,3.11677,3.26307,3.92377,2.50224,2.13621,1.70854,-5.24935,-5.68341,-4.58581,4.92245,2.58494,5.4728,17.4454,34.1513,32.3778,3.16914,3.19155,2.21859,-5.32325,5.07891,0.350394,-5.24935,-5.68341,-4.58581,4.92245,2.58494,5.4728
-9.34725,0.998122,0.00129761,10,1023,0,19.0998,3.60504,3.2677,2.39431,3.27138,3.09975,3.62468,2.53391,2.07013,1.74567,-5.27185,-5.51202,-4.64474,5.03345,2.58064,5.41894,18.4757,36.838,37.3406,2.82285,2.54532,1.06041,-5.18211,4.86466,0.216363,-5.27185,-5.51202,-4.64474,5.03345,2.58064,5.41894
-9.33244,0.999765,0.00129761,10,1023,0,15.6387,3.41693,3.46402,2.53338,3.69511,3.22421,3.28921,2.43125,2.1645,1.87599,-5.21565,-5.59957,-4.74096,5.50351,2.57538,4.57527,17.3806,34.8843,35.745,3.13374,2.09458,1.6643,-5.12106,4.44094,0.379977,-5.21565,-5.59957,-4.74096,5.50351,2.57538,4.57527
# 
#  Elapsed Time: 7.35823 seconds (Warm-up)
#                9.79523 seconds (Sampling)
#                17.1535 seconds (Total)
# 
