# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=7345
# chain_id=4
# iter=200
# warmup=100
# save_warmup=1
# thin=1
# refresh=20
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./stan_example.samples_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,shape1.1,shape1.2,shape1.3,shape2.1,shape2.2,shape2.3,stretch.1,stretch.2,stretch.3,min_max.1.1,min_max.2.1,min_max.3.1,min_max.1.2,min_max.2.2,min_max.3.2,nu.1,nu.2,nu.3,mu_shape1,mu_shape2,mu_stretch,mu_min,mu_max,mu_nu,x_min.1,x_min.2,x_min.3,x_max.1,x_max.2,x_max.3
-17.9725,0.998514,0.0016016,10,1023,0,27.4117,3.27572,3.43442,2.29599,2.8016,3.41573,2.55742,2.51764,2.11097,1.90556,-5.10703,-5.55961,-4.60412,4.59422,2.66885,4.08465,16.2897,41.8424,35.5379,3.49018,3.96579,2.45825,-4.78852,4.19111,0.240099,-5.10703,-5.55961,-4.60412,4.59422,2.66885,4.08465
-14.9478,0.999118,0.0016016,10,1023,0,25.6538,3.3437,3.22248,2.41366,2.79735,2.94252,2.7492,2.74352,2.08478,1.96166,-4.91779,-5.47375,-4.68936,4.72297,2.51851,4.42569,19.4728,38.5285,30.3579,3.14247,3.60061,2.28284,-4.59142,4.16929,0.220512,-4.91779,-5.47375,-4.68936,4.72297,2.51851,4.42569
-18.4515,0.990174,0.0016016,10,1023,0,29.5675,3.54076,3.22513,2.30269,2.77402,2.94906,3.19426,2.36042,2.16354,1.84331,-5.31521,-5.439,-4.60303,4.52299,2.52084,4.82908,13.3169,42.2384,33.6913,1.73421,2.16298,1.79681,-4.83804,3.82787,0.240199,-5.31521,-5.439,-4.60303,4.52299,2.52084,4.82908
-30.6761,0.923743,0.0016016,10,1023,0,46.2219,3.29951,3.29761,2.15906,2.36258,3.09957,2.06359,3.07001,2.09836,1.98757,-5.16034,-5.5083,-4.57067,5.30155,2.5649,3.56591,23.1776,40.4562,33.0534,3.68437,2.26627,2.05885,-5.17658,4.31071,0.220876,-5.16034,-5.5083,-4.57067,5.30155,2.5649,3.56591
-29.0412,0.986868,0.0016016,10,1023,0,39.2097,3.46841,3.80219,2.11728,2.39019,3.59698,2.08807,2.23106,2.08941,1.96315,-5.46982,-5.94126,-4.5027,4.30342,2.66758,4.22271,16.053,35.1936,30.2895,3.26371,2.29335,1.78048,-5.20403,4.30862,0.347692,-5.46982,-5.94126,-4.5027,4.30342,2.66758,4.22271
-19.3256,0.987629,0.0016016,10,1023,0,40.1489,4.23484,3.21695,2.20225,2.52578,2.88301,2.08792,2.61111,2.15673,2.0157,-5.9863,-5.41751,-4.58462,3.92278,2.49424,3.60572,21.6834,38.406,29.3338,3.42501,1.74634,1.93113,-5.60213,4.14616,0.338774,-5.9863,-5.41751,-4.58462,3.92278,2.49424,3.60572
-18.4511,0.98626,0.0016016,10,1023,0,26.968,4.1114,3.24725,2.24318,2.75808,2.82386,2.13649,2.42776,2.23832,1.97265,-6.09629,-5.4447,-4.56928,4.33239,2.42031,3.85013,16.9077,35.4928,33.1729,3.51222,1.90631,1.84593,-5.72325,4.37212,0.248962,-6.09629,-5.4447,-4.56928,4.33239,2.42031,3.85013
-16.177,0.989425,0.0016016,10,1023,0,29.2224,3.3857,3.22585,2.34078,3.26926,2.88034,2.43699,2.47428,2.23961,1.97074,-5.045,-5.40487,-4.64368,4.9406,2.45222,3.88715,18.1743,34.4489,28.6177,2.02362,2.77086,1.64763,-5.2304,2.51655,0.298813,-5.045,-5.40487,-4.64368,4.9406,2.45222,3.88715
-17.1867,0.980412,0.0016016,8,511,0,31.3089,3.69413,3.2028,2.41315,2.80726,2.97947,2.64362,2.31661,2.0652,2.08567,-5.53976,-5.4524,-4.63843,4.52098,2.56065,4.15314,15.3419,42.7561,35.31,2.34326,2.71239,1.80657,-5.13121,2.94152,0.266718,-5.53976,-5.4524,-4.63843,4.52098,2.56065,4.15314
-15.5531,0.993835,0.0016016,10,1023,0,31.7277,3.40169,3.37101,2.48357,3.16728,3.14743,4.29279,2.3629,2.18565,1.57396,-5.17756,-5.51454,-4.73164,5.14142,2.56492,5.82842,15.4894,40.7189,35.7819,2.77667,2.95231,1.37437,-5.8261,3.53662,0.285583,-5.17756,-5.51454,-4.73164,5.14142,2.56492,5.82842
-15.2038,0.988181,0.0016016,10,1023,0,27.2088,4.36118,3.41503,2.27173,4.16082,3.296,2.91497,2.53487,2.18417,1.86914,-6.02099,-5.52288,-4.58123,5.23104,2.59803,4.75291,19.9797,40.4829,31.8098,3.45581,3.73602,2.25933,-4.76755,5.19877,0.381007,-6.02099,-5.52288,-4.58123,5.23104,2.59803,4.75291
-12.224,0.913002,0.0016016,10,1023,0,29.8396,3.2924,3.45246,2.59214,2.66282,3.39274,4.11705,2.68159,2.09697,1.78983,-4.99118,-5.59621,-4.77786,4.77632,2.63435,5.31278,20.2441,36.7288,27.456,2.7534,3.41072,1.46544,-6.03134,4.30509,0.389148,-4.99118,-5.59621,-4.77786,4.77632,2.63435,5.31278
-10.0868,0.770598,0.0016016,10,1023,0,23.1279,3.24078,3.42618,2.43951,2.95822,3.20047,4.13796,2.39327,2.07432,1.64975,-5.04659,-5.63826,-4.69215,4.98951,2.60509,5.78788,14.7942,34.3871,32.3444,2.20009,2.91471,1.21583,-5.69508,4.62978,0.324628,-5.04659,-5.63826,-4.69215,4.98951,2.60509,5.78788
-10.5467,0.996163,0.0016016,10,1023,0,23.6859,3.8796,3.36725,2.42754,3.50623,3.29378,4.10119,2.6002,2.1695,1.62908,-5.39611,-5.48626,-4.68896,4.76122,2.61039,5.72968,17.331,46.4212,29.7839,3.21857,3.53914,1.67248,-5.57116,5.22758,0.274915,-5.39611,-5.48626,-4.68896,4.76122,2.61039,5.72968
-10.5606,0.993254,0.0016016,10,1023,0,22.6508,4.027,3.40611,2.63385,5.33653,3.33999,4.26316,2.23535,2.10981,1.77636,-5.82299,-5.57418,-4.76903,6.03248,2.63652,5.35182,21.5454,45.7318,30.2309,3.10274,4.08383,1.99494,-5.21668,5.31015,0.232985,-5.82299,-5.57418,-4.76903,6.03248,2.63652,5.35182
-10.1376,0.991547,0.0016016,10,1023,0,20.2523,4.0913,3.40158,2.4987,4.0985,3.33774,3.94289,2.48909,2.12454,1.80004,-5.82588,-5.56708,-4.66039,5.13721,2.63933,5.16626,20.2623,46.056,30.5409,3.14939,3.45792,2.24213,-6.11751,5.05074,0.357804,-5.82588,-5.56708,-4.66039,5.13721,2.63933,5.16626
-13.1419,0.961892,0.0016016,10,1023,0,22.0966,3.51842,3.32103,2.46502,3.38873,3.1053,3.84014,2.57309,2.13431,1.65724,-5.17202,-5.56591,-4.78538,5.16531,2.56239,5.57666,18.5026,31.711,33.3099,2.23649,2.99182,2.1692,-4.40107,4.6979,0.302698,-5.17202,-5.56591,-4.78538,5.16531,2.56239,5.57666
-14.5478,0.996025,0.0016016,9,767,0,23.4872,3.46721,3.42795,2.56247,3.16135,2.96984,3.61045,2.5236,2.15052,1.93431,-5.17156,-5.66252,-4.69134,4.9409,2.49091,4.76595,18.2001,43.4258,27.5916,2.41049,2.68086,2.25872,-4.04136,4.38414,0.269535,-5.17156,-5.66252,-4.69134,4.9409,2.49091,4.76595
-15.9478,0.943273,0.0016016,10,1023,0,26.1468,3.937,3.14638,2.43378,3.44408,3.05185,3.56378,2.50836,2.14291,1.68287,-5.76643,-5.28565,-4.76481,4.83928,2.56978,5.25066,19.2237,29.3333,31.438,2.15151,2.95706,2.11884,-4.2852,4.51777,0.315669,-5.76643,-5.28565,-4.76481,4.83928,2.56978,5.25066
-8.55267,0.986573,0.0016016,10,1023,0,24.7874,3.31398,3.25317,2.43915,3.15872,2.67591,2.90293,2.55667,2.16008,1.95701,-5.00703,-5.52298,-4.63889,5.16245,2.39093,4.38962,17.401,36.2495,32.1107,2.27495,2.92252,2.29565,-5.04104,4.52687,0.349657,-5.00703,-5.52298,-4.63889,5.16245,2.39093,4.38962
-9.83935,0.976437,0.0016016,10,1023,0,16.9153,3.79842,3.86264,2.48398,3.8277,3.79852,4.00899,2.58178,2.0303,1.6913,-5.4589,-6.00905,-4.74566,5.2642,2.71101,5.60755,21.4397,39.9731,33.5935,3.4616,2.69895,1.49902,-4.63518,4.60551,0.289625,-5.4589,-6.00905,-4.74566,5.2642,2.71101,5.60755
-14.0405,0.993794,0.0016016,10,1023,0,24.1798,3.25111,3.28758,2.35956,2.37422,2.65544,2.83453,2.67413,2.13664,1.90532,-4.90772,-5.55582,-4.61464,4.18774,2.37359,4.33433,19.8294,41.4285,31.5451,1.88894,2.72168,2.59046,-5.31507,4.00242,0.37511,-4.90772,-5.55582,-4.61464,4.18774,2.37359,4.33433
-14.0472,0.999824,0.0016016,10,1023,0,20.7496,3.95475,3.87393,2.44325,3.58335,3.48343,3.90187,2.68204,2.02913,1.73979,-5.64841,-6.10199,-4.66515,5.18776,2.61386,5.44166,21.2539,39.3257,27.7555,3.71552,2.60276,0.927227,-5.13614,4.41106,0.356827,-5.64841,-6.10199,-4.66515,5.18776,2.61386,5.44166
-10.6537,0.850287,0.0016016,10,1023,0,25.329,3.3272,3.13507,2.4131,3.55481,2.57083,3.5349,2.40176,2.27884,1.78861,-5.08405,-5.3685,-4.63561,5.54374,2.35304,5.1669,14.8961,37.1755,32.64,3.09998,3.31143,1.82578,-5.2827,5.31791,0.329706,-5.08405,-5.3685,-4.63561,5.54374,2.35304,5.1669
-9.56185,0.992222,0.0016016,10,1023,0,19.896,3.74522,3.8457,2.50332,2.94335,3.45833,2.88179,2.50828,1.99215,1.8996,-5.41965,-6.09085,-4.77637,4.40355,2.61776,4.29705,16.7468,39.2536,33.3793,2.90766,2.54669,1.62434,-5.40631,4.65411,0.2337,-5.41965,-6.09085,-4.77637,4.40355,2.61776,4.29705
-15.9672,0.917876,0.0016016,10,1023,0,23.6386,3.06786,3.08233,2.27626,2.85239,3.10292,2.80739,2.78313,2.17636,1.79672,-4.62327,-5.23616,-4.57093,4.95307,2.59999,4.54239,17.276,34.0186,28.7481,2.30419,2.93542,1.99973,-5.5656,4.46222,0.377142,-4.62327,-5.23616,-4.57093,4.95307,2.59999,4.54239
-16.8571,0.81479,0.0016016,10,1023,0,28.9631,3.7837,3.48884,2.75724,3.0457,3.23786,4.02819,2.40808,2.08745,1.86437,-5.43431,-5.71086,-4.92957,4.4112,2.57189,5.02084,17.7978,41.8257,31.9145,3.04201,2.55499,2.42345,-4.27381,4.72349,0.22992,-5.43431,-5.71086,-4.92957,4.4112,2.57189,5.02084
-16.887,0.989289,0.0016016,10,1023,0,26.1751,3.40025,3.39352,2.2143,4.38632,3.14987,3.13086,2.12838,2.10784,1.71232,-5.14086,-5.57349,-4.55047,5.98361,2.58614,5.41614,17.2897,40.322,31.7143,2.19324,2.78802,2.32476,-5.14529,5.10597,0.346921,-5.14086,-5.57349,-4.55047,5.98361,2.58614,5.41614
-12.1221,0.987511,0.0016016,10,1023,0,25.7293,3.59696,3.32672,2.43064,3.81078,3.21575,2.78107,2.63487,2.18751,1.98088,-5.40952,-5.46029,-4.7141,6.15797,2.59648,4.19148,20.4357,41.1404,31.2467,2.32659,2.52211,2.45759,-4.55123,4.74161,0.322638,-5.40952,-5.46029,-4.7141,6.15797,2.59648,4.19148
-14.1189,0.987094,0.0016016,10,1023,0,24.9716,4.01789,3.21146,2.43422,3.02728,2.78201,3.60184,2.94599,2.15199,1.78423,-5.73895,-5.45196,-4.64971,4.613,2.444,5.09311,25.2492,36.2056,37.0166,3.44793,2.82224,2.4812,-5.87865,4.44081,0.216031,-5.73895,-5.45196,-4.64971,4.613,2.444,5.09311
-11.4214,0.889817,0.0016016,10,1023,0,26.5784,3.97613,3.32566,2.45254,2.98133,2.82092,3.49436,2.51701,2.09255,1.81618,-5.88867,-5.61236,-4.6822,4.5623,2.44257,5.08088,20.583,38.2723,40.1899,3.38761,2.75648,2.3753,-5.94154,4.5888,0.231023,-5.88867,-5.61236,-4.6822,4.5623,2.44257,5.08088
-7.63917,0.999928,0.0016016,10,1023,0,22.8003,4.05979,3.29234,2.41422,3.03929,2.90074,3.64931,2.43087,2.11838,1.74657,-5.80328,-5.51546,-4.65257,4.42952,2.47281,5.16905,16.4379,42.0501,30.9819,3.05969,2.87433,1.82304,-5.77979,4.10853,0.262767,-5.80328,-5.51546,-4.65257,4.42952,2.47281,5.16905
-10.6438,0.773473,0.0016016,9,1023,0,20.1893,4.17385,3.16021,2.54919,2.94375,3.05623,3.63425,2.45026,2.16005,1.79427,-5.96701,-5.35145,-4.77101,4.23908,2.59417,4.95272,20.9217,39.4125,40.191,3.25302,2.58329,1.86083,-6.11813,4.0741,0.226408,-5.96701,-5.35145,-4.77101,4.23908,2.59417,4.95272
-11.3553,0.953346,0.0016016,10,1023,0,24.3859,3.61228,3.28248,2.38287,4.67745,2.9757,3.61131,2.58755,2.19165,1.7499,-5.1088,-5.449,-4.62449,5.86806,2.49546,5.22117,17.6583,38.8401,28.4139,2.72769,3.80043,1.85274,-4.14989,4.91958,0.301835,-5.1088,-5.449,-4.62449,5.86806,2.49546,5.22117
-11.5386,0.939687,0.0016016,9,511,0,22.3211,3.27352,3.55818,2.53761,3.48166,3.30464,3.29526,2.39277,2.0869,1.81406,-5.24588,-5.72296,-4.76524,6.19576,2.58362,4.61129,17.6378,40.5516,30.3021,2.67983,3.97826,1.96564,-4.57872,5.14151,0.253603,-5.24588,-5.72296,-4.76524,6.19576,2.58362,4.61129
-7.94535,0.989287,0.0016016,10,1023,0,16.3252,3.62289,3.50264,2.39213,3.84314,3.43833,4.21681,2.66045,2.13092,1.67261,-5.27288,-5.63151,-4.62211,5.70998,2.64512,5.84673,19.0493,38.4624,36.7648,2.48151,3.73246,1.64006,-4.74556,5.2108,0.32421,-5.27288,-5.63151,-4.62211,5.70998,2.64512,5.84673
-8.15249,0.990233,0.0016016,8,511,0,15.6133,3.70793,3.50459,2.45076,3.37241,3.4417,4.22051,2.48806,2.1175,1.67654,-5.53573,-5.63704,-4.67243,5.24402,2.65186,5.57317,21.0461,39.4091,30.4585,2.40911,3.7965,1.74874,-4.64157,4.93527,0.32008,-5.53573,-5.63704,-4.67243,5.24402,2.65186,5.57317
-13.5016,0.73736,0.0016016,10,1023,0,28.6878,3.87895,3.38657,2.40122,3.40103,3.09837,4.178,2.45454,2.08874,1.57546,-5.63551,-5.62444,-4.73943,4.87752,2.57126,5.88573,20.2695,39.0702,30.7551,2.46029,3.89631,1.80521,-4.61176,4.99894,0.291444,-5.63551,-5.62444,-4.73943,4.87752,2.57126,5.88573
-6.14344,0.995795,0.0016016,10,1023,0,19.0315,3.68956,3.36856,2.50077,3.20776,3.37015,4.02948,2.41771,2.15786,1.71089,-5.49768,-5.47722,-4.71321,4.94395,2.65539,5.38233,18.563,40.9748,33.2495,2.89313,3.96014,1.83687,-5.05958,5.17389,0.255803,-5.49768,-5.47722,-4.71321,4.94395,2.65539,5.38233
-8.20482,0.998405,0.0016016,9,1023,0,20.1345,3.49253,3.50758,2.4745,3.13188,3.29134,4.34586,2.66121,2.11044,1.69331,-5.26744,-5.6655,-4.7005,5.28847,2.59839,5.70626,20.8362,43.8053,33.7326,2.52254,4.20003,1.92285,-5.00379,5.18976,0.263279,-5.26744,-5.6655,-4.7005,5.28847,2.59839,5.70626
-8.38086,0.903629,0.0016016,10,1023,0,15.03,3.52781,3.43497,2.50638,3.56218,3.37983,4.02413,2.36107,2.10184,1.74626,-5.30029,-5.60356,-4.71976,5.59798,2.63242,5.33631,16.0457,35.1075,32.6378,2.27354,3.82725,1.76119,-5.18585,4.89403,0.402924,-5.30029,-5.60356,-4.71976,5.59798,2.63242,5.33631
-8.33702,0.993823,0.0016016,10,1023,0,14.0989,3.53531,3.42344,2.44169,4.05536,3.38862,3.70744,2.56283,2.12229,1.78716,-5.2436,-5.56936,-4.64025,5.58653,2.63102,5.23433,18.1366,37.92,35.9994,2.61669,3.68051,1.25665,-5.27661,4.62637,0.206986,-5.2436,-5.56936,-4.64025,5.58653,2.63102,5.23433
-8.54861,0.936043,0.0016016,10,1023,0,17.0676,3.58068,3.25152,2.51865,3.43303,2.91992,3.62554,2.67362,2.11548,1.80681,-5.24536,-5.48118,-4.72528,5.354,2.5098,4.93758,20.0833,41.8713,33.2124,2.84393,3.65435,1.51294,-6.1011,4.9823,0.27835,-5.24536,-5.48118,-4.72528,5.354,2.5098,4.93758
-7.98863,0.991707,0.0016016,10,1023,0,19.8347,3.73117,3.45062,2.49948,4.39111,3.52905,3.71783,2.28573,2.05378,1.75794,-5.46611,-5.60148,-4.74035,5.80075,2.70749,5.10771,15.6478,32.9886,32.5446,2.84784,3.33371,1.52584,-4.73015,4.79624,0.364643,-5.46611,-5.60148,-4.74035,5.80075,2.70749,5.10771
-7.719,0.949735,0.0016016,10,1023,0,18.001,3.49732,3.64883,2.4062,2.51607,3.38363,2.92097,2.67295,2.0987,1.88559,-5.22264,-5.79183,-4.69545,4.2382,2.61797,4.4613,18.876,34.6063,33.0164,3.09787,2.509,1.7184,-5.32279,3.99652,0.354999,-5.22264,-5.79183,-4.69545,4.2382,2.61797,4.4613
-11.1937,0.955978,0.0016016,10,1023,0,19.9999,3.84782,3.23651,2.41757,3.71875,3.2577,3.34507,2.39921,2.0789,1.74362,-5.66972,-5.42238,-4.65726,5.19936,2.67301,5.07303,20.6132,32.8369,31.7206,2.40243,3.04423,2.07411,-4.77202,4.53172,0.343394,-5.66972,-5.42238,-4.65726,5.19936,2.67301,5.07303
-13.5345,0.993228,0.0016016,10,1023,0,21.1659,3.81558,3.36288,2.48089,4.26754,3.33667,3.47012,2.55928,2.1721,1.75359,-5.4908,-5.4803,-4.70029,5.32175,2.60676,5.07557,20.7248,33.8474,30.9403,2.60041,3.31321,1.82382,-5.09227,3.75381,0.217658,-5.4908,-5.4803,-4.70029,5.32175,2.60676,5.07557
-11.5079,0.996072,0.0016016,10,1023,0,25.2061,3.40099,3.41001,2.51127,2.67257,3.13785,3.96691,2.52849,2.0741,1.71739,-5.17896,-5.65631,-4.71429,4.48868,2.56536,5.32294,16.2416,46.077,35.2376,3.36159,3.4971,1.33332,-6.24202,4.549,0.294803,-5.17896,-5.65631,-4.71429,4.48868,2.56536,5.32294
-14.3254,0.932523,0.0016016,10,1023,0,24.5367,4.0541,3.57051,2.55628,3.11218,3.04004,3.54682,2.4174,2.15953,1.78589,-5.87569,-5.77113,-4.76878,4.69813,2.47893,4.83331,15.4846,45.2556,35.7266,2.64381,2.40477,2.24452,-6.02384,3.71113,0.283762,-5.87569,-5.77113,-4.76878,4.69813,2.47893,4.83331
-10.1595,0.893437,0.0016016,10,1023,0,24.8516,3.52367,3.44498,2.61003,3.10484,3.05888,3.65141,2.47835,2.21289,1.86541,-5.2129,-5.60374,-4.80881,4.95153,2.50014,4.82279,16.9288,37.4646,32.6784,2.71681,3.85517,1.50315,-5.40319,4.00013,0.302579,-5.2129,-5.60374,-4.80881,4.95153,2.50014,4.82279
-10.6256,0.997357,0.0016016,9,1023,0,19.8234,3.85769,3.3666,2.54053,3.36013,3.33963,4.63314,2.5661,2.25083,1.61731,-5.56194,-5.445,-4.75076,5.05945,2.61737,5.87874,19.5344,37.6119,28.9437,2.64156,3.21627,1.30893,-5.39374,4.03507,0.342094,-5.56194,-5.445,-4.75076,5.05945,2.61737,5.87874
-6.89819,0.990823,0.0016016,10,1023,0,20.0605,3.65765,3.30722,2.36437,4.57611,3.02905,2.61536,2.44048,2.17133,1.95922,-5.27559,-5.48314,-4.63237,6.02582,2.53189,4.14195,19.235,39.8345,32.6707,2.93554,2.88159,1.54039,-5.35781,4.78603,0.25671,-5.27559,-5.48314,-4.63237,6.02582,2.53189,4.14195
-8.46316,0.951768,0.0016016,10,1023,0,14.8226,3.62559,3.66764,2.33692,3.25133,3.56747,2.6261,2.46317,2.03261,1.94797,-5.48992,-5.84954,-4.58696,5.20513,2.70134,4.16312,18.3648,38.0761,35.8958,3.18394,3.59429,1.5669,-4.81109,4.32902,0.308658,-5.48992,-5.84954,-4.58696,5.20513,2.70134,4.16312
-9.84837,0.943441,0.0016016,10,1023,0,21.5222,3.24187,3.39779,2.44009,2.88771,2.94961,4.55018,2.57849,2.11583,1.63431,-4.98414,-5.62641,-4.67636,5.23289,2.49188,6.07826,17.4411,42.3743,33.1414,1.9847,2.83074,1.95015,-5.41479,4.85863,0.292327,-4.98414,-5.62641,-4.67636,5.23289,2.49188,6.07826
-13.8121,0.964278,0.0016016,10,1023,0,19.4684,4.31767,3.40999,2.25237,4.1461,2.94512,2.40823,2.45363,2.15973,1.99786,-5.9468,-5.5874,-4.53537,4.80568,2.47114,4.11675,18.0122,38.9305,31.7838,3.89967,2.97808,1.8473,-4.73833,3.95712,0.274181,-5.9468,-5.5874,-4.53537,4.80568,2.47114,4.11675
-16.9254,0.996187,0.0016016,10,1023,0,25.5481,4.0142,3.35671,2.5698,4.23815,3.29917,2.43559,2.44658,2.14248,1.99806,-5.74406,-5.52767,-4.92808,5.24491,2.62456,3.85402,19.3295,39.4121,32.0978,3.96176,2.79608,2.2963,-4.90557,4.01958,0.276074,-5.74406,-5.52767,-4.92808,5.24491,2.62456,3.85402
-13.0792,0.989496,0.0016016,10,1023,0,28.7519,3.38478,3.1404,2.64265,2.61355,2.67984,3.44943,2.6013,2.21794,1.76484,-5.08319,-5.34628,-4.89955,4.38605,2.39749,4.77332,16.3317,38.6946,35.7219,2.26949,2.72402,1.49819,-4.68289,4.26233,0.28084,-5.08319,-5.34628,-4.89955,4.38605,2.39749,4.77332
-13.2007,0.978561,0.0016016,9,1023,0,25.0358,3.15967,3.14674,2.50525,2.58131,2.9564,3.54611,2.63077,2.27587,1.76575,-4.99812,-5.30285,-4.69516,5.21023,2.50385,4.99709,17.0933,39.9003,26.2308,2.33325,2.81798,1.73894,-4.8887,4.04665,0.256712,-4.99812,-5.30285,-4.69516,5.21023,2.50385,4.99709
# 
#  Elapsed Time: 7.36741 seconds (Warm-up)
#                10.3946 seconds (Sampling)
#                17.762 seconds (Total)
# 
