# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=7345
# chain_id=1
# iter=200
# warmup=100
# save_warmup=1
# thin=1
# refresh=20
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./stan_example.samples_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,shape1.1,shape1.2,shape1.3,shape2.1,shape2.2,shape2.3,stretch.1,stretch.2,stretch.3,min_max.1.1,min_max.2.1,min_max.3.1,min_max.1.2,min_max.2.2,min_max.3.2,nu.1,nu.2,nu.3,mu_shape1,mu_shape2,mu_stretch,mu_min,mu_max,mu_nu,x_min.1,x_min.2,x_min.3,x_max.1,x_max.2,x_max.3
-17.4617,0.996889,0.00126951,10,1023,0,29.3646,3.51454,3.39751,2.40086,3.14777,3.56831,2.96059,2.53884,2.15281,1.84651,-5.09742,-5.56573,-4.63089,4.58425,2.72732,4.46113,16.8555,34.9306,25.6254,3.81256,2.85564,2.44058,-4.6154,4.30578,0.348878,-5.09742,-5.56573,-4.63089,4.58425,2.72732,4.46113
-15.5855,0.991343,0.00126951,10,1023,0,30.241,3.90708,3.19849,2.47096,3.08138,2.69232,2.85988,2.53785,2.15952,1.9027,-5.75111,-5.42636,-4.70603,4.60063,2.41112,4.26364,19.9161,38.1418,39.2469,4.25197,2.92353,2.31059,-4.52354,4.32925,0.386747,-5.75111,-5.42636,-4.70603,4.60063,2.41112,4.26364
-10.409,0.941165,0.00126951,10,1023,0,29.5493,3.57296,3.33988,2.32813,3.34589,2.75723,2.78505,2.56784,2.1622,1.8756,-5.35391,-5.57113,-4.57397,5.30858,2.39371,4.40028,21.2974,40.6978,35.9147,2.29129,2.68392,2.23942,-5.73831,3.97749,0.228626,-5.35391,-5.57113,-4.57397,5.30858,2.39371,4.40028
-11.9617,0.954699,0.00126951,10,1023,0,22.4232,3.32306,3.005,2.44997,3.41449,2.95703,2.59223,2.49614,2.13692,1.95448,-5.05954,-5.18306,-4.75928,5.46492,2.57574,4.04042,17.0227,35.6218,31.0344,2.46098,2.58256,1.93475,-5.61777,3.70312,0.31793,-5.05954,-5.18306,-4.75928,5.46492,2.57574,4.04042
-10.5338,0.997916,0.00126951,10,1023,0,19.5476,4.11127,3.6737,2.46147,3.46887,3.28591,4.01971,2.40617,2.09703,1.66603,-5.76684,-5.89989,-4.72858,4.65484,2.56758,5.58487,16.7346,39.0312,33.0379,2.99268,3.23518,2.00388,-4.51069,5.09697,0.29341,-5.76684,-5.89989,-4.72858,4.65484,2.56758,5.58487
-10.4662,0.979213,0.00126951,10,1023,0,18.7694,3.86542,3.51966,2.45701,3.55369,3.53762,3.7423,2.2768,2.16176,1.82588,-5.92645,-5.6384,-4.62061,5.23618,2.68893,5.11397,16.332,41.6463,33.4997,3.00336,3.21804,1.77862,-4.6939,4.89726,0.323855,-5.92645,-5.6384,-4.62061,5.23618,2.68893,5.11397
-12.5131,0.985951,0.00126951,10,1023,0,21.1908,3.97923,3.41517,2.50972,3.24099,3.22254,3.48665,2.40193,2.057,1.82525,-5.86887,-5.61262,-4.69981,4.59126,2.58494,4.81312,21.3911,41.8518,31.1574,3.57727,3.81791,2.37122,-5.56446,5.3539,0.277595,-5.86887,-5.61262,-4.69981,4.59126,2.58494,4.81312
-13.7408,0.994258,0.00126951,10,1023,0,25.7466,4.20633,3.46369,2.4045,5.47767,3.14443,4.36686,2.23573,2.06129,1.66435,-6.06422,-5.66733,-4.58474,6.18163,2.56817,5.8527,22.4457,35.4405,33.5102,2.50474,3.01616,1.24823,-5.20455,4.84389,0.307369,-6.06422,-5.66733,-4.58474,6.18163,2.56817,5.8527
-11.0315,0.969985,0.00126951,10,1023,0,26.9175,3.09342,3.23268,2.42105,2.95763,3.13683,3.10487,2.55676,2.1169,1.87723,-4.87815,-5.40171,-4.64819,5.46323,2.59206,4.62904,19.9048,39.6838,33.5368,3.12024,3.85033,2.52936,-4.17499,3.79501,0.28188,-4.87815,-5.40171,-4.64819,5.46323,2.59206,4.62904
-14.4656,0.958353,0.00126951,10,1023,0,21.4828,3.03931,3.39343,2.31891,2.82023,3.24774,3.14443,2.64841,2.08313,1.84509,-4.61108,-5.53042,-4.5373,5.08898,2.60699,4.81724,15.4967,35.8841,32.1504,2.85399,3.83822,2.40288,-4.25216,4.10995,0.285262,-4.61108,-5.53042,-4.5373,5.08898,2.60699,4.81724
-10.6838,0.99716,0.00126951,10,1023,0,20.7507,3.28632,3.23023,2.34582,2.76618,3.08879,3.00046,2.73741,2.13891,1.83361,-4.93873,-5.453,-4.63872,4.8864,2.57464,4.65778,18.6292,41.5476,31.8985,2.70927,3.32465,2.18454,-3.85314,3.94947,0.34697,-4.93873,-5.453,-4.63872,4.8864,2.57464,4.65778
-14.1867,0.986075,0.00126951,10,1023,0,27.692,3.50879,3.23001,2.35018,3.198,3.08574,3.26497,2.48164,2.06982,1.85999,-5.34843,-5.50886,-4.55426,5.2384,2.5869,4.85212,15.9272,34.3242,34.3596,1.96532,2.19502,1.18617,-4.81975,4.41664,0.216182,-5.34843,-5.50886,-4.55426,5.2384,2.5869,4.85212
-16.6508,0.967237,0.00126951,10,1023,0,24.5618,3.42876,3.03381,2.36443,3.45031,2.53171,3.55424,2.87692,2.3307,1.72685,-5.06589,-5.24605,-4.6436,5.49642,2.36435,5.36779,21.9609,44.6801,33.4409,2.86463,3.7776,2.07737,-5.15514,4.293,0.251087,-5.06589,-5.24605,-4.6436,5.49642,2.36435,5.36779
-17.0228,0.99973,0.00126951,10,1023,0,29.3084,3.43167,3.32504,2.64822,4.40426,3.30172,3.997,2.20875,2.09387,1.76057,-5.00633,-5.51063,-4.8741,5.604,2.62465,5.17093,13.0848,41.0818,34.2872,3.11511,3.94986,2.58599,-5.3175,3.52326,0.297027,-5.00633,-5.51063,-4.8741,5.604,2.62465,5.17093
-17.0413,0.999371,0.00126951,10,1023,0,25.0133,4.12011,3.09419,2.50379,2.93916,2.97574,2.956,2.66206,2.08599,1.90986,-6.03851,-5.34625,-4.74352,4.71479,2.56776,4.32802,24.8889,35.1728,33.2563,2.98554,2.62196,1.87403,-4.94689,5.33873,0.275754,-6.03851,-5.34625,-4.74352,4.71479,2.56776,4.32802
-13.1677,0.968662,0.00126951,9,1023,0,31.8252,3.716,3.43856,2.32197,3.11536,3.25138,2.92409,2.03906,2.06673,1.87468,-5.88018,-5.64109,-4.60443,4.98933,2.60261,4.56819,14.6605,41.1139,34.2898,3.08009,3.24458,1.37989,-4.59931,4.20755,0.236772,-5.88018,-5.64109,-4.60443,4.98933,2.60261,4.56819
-19.9514,0.974654,0.00126951,10,1023,0,30.5886,3.55851,3.3721,2.64532,5.16449,3.14238,3.31387,1.87617,2.16665,1.82391,-5.39411,-5.57858,-4.9004,6.28481,2.56149,4.60498,14.6477,37.1526,31.3417,2.88739,4.02898,1.92784,-6.37314,3.91604,0.282751,-5.39411,-5.57858,-4.9004,6.28481,2.56149,4.60498
-14.8446,0.990655,0.00126951,9,511,0,30.2251,3.7206,3.41968,2.37338,4.76024,3.30382,4.15203,2.60572,2.13272,1.72846,-5.364,-5.53456,-4.56165,6.20214,2.61305,5.59306,23.048,40.2598,31.089,2.97924,3.90003,1.97198,-5.98385,3.95204,0.316253,-5.364,-5.53456,-4.56165,6.20214,2.61305,5.59306
-8.10743,0.965871,0.00126951,10,1023,0,26.9457,3.66812,3.30395,2.53867,3.69722,2.96203,3.0969,2.45734,2.12304,1.90175,-5.44204,-5.55871,-4.7822,5.38201,2.51109,4.32757,17.4701,37.9862,33.9765,3.32869,3.24291,1.65578,-5.37201,4.38262,0.295506,-5.44204,-5.55871,-4.7822,5.38201,2.51109,4.32757
-9.15137,0.998844,0.00126951,9,511,0,18.2104,4.25037,3.51993,2.40934,3.92438,3.32622,4.52098,2.40218,2.07034,1.62927,-6.07478,-5.67421,-4.61356,5.02858,2.6041,5.94024,20.2266,41.4211,32.6488,2.75608,2.85095,1.68612,-5.16455,4.14078,0.252073,-6.07478,-5.67421,-4.61356,5.02858,2.6041,5.94024
-20.1094,0.927724,0.00126951,10,1023,0,29.8929,4.09084,3.05575,2.47166,4.80189,2.69573,2.79807,2.35158,2.15328,1.92447,-5.6402,-5.38609,-4.72533,5.19883,2.41997,4.11439,15.5704,30.9526,34.9692,2.94648,3.11497,1.01151,-4.92936,4.27896,0.324602,-5.6402,-5.38609,-4.72533,5.19883,2.41997,4.11439
-20.1791,0.992504,0.00126951,10,1023,0,33.7533,4.03041,3.16007,2.50759,4.95256,2.68454,2.93478,2.38256,2.12074,1.95747,-5.63766,-5.33994,-4.72036,5.45331,2.39776,4.41606,16.9618,28.149,33.1152,3.03788,3.02373,0.998448,-4.90912,4.36442,0.301942,-5.63766,-5.33994,-4.72036,5.45331,2.39776,4.41606
-15.4686,0.993598,0.00126951,10,1023,0,32.8803,3.54782,3.5864,2.30167,2.63729,3.47354,2.78689,2.66907,2.01563,1.83536,-5.14987,-5.7581,-4.60894,4.3993,2.65458,4.69896,17.8178,44.2694,30.3796,3.00762,2.0265,0.883648,-5.15607,4.41861,0.314439,-5.14987,-5.7581,-4.60894,4.3993,2.65458,4.69896
-17.6403,0.960965,0.00126951,10,1023,0,28.0139,3.54564,3.11924,2.43717,2.5002,2.98703,2.47979,2.34455,2.27621,2.01386,-5.44497,-5.30572,-4.64371,4.23265,2.55544,3.852,18.3415,44.7267,30.2443,3.3683,1.95703,1.86162,-5.12997,4.00728,0.272146,-5.44497,-5.30572,-4.64371,4.23265,2.55544,3.852
-16.0862,0.988667,0.00126951,10,1023,0,26.7627,3.82435,3.56429,2.29452,2.90694,3.43046,2.45333,2.56271,2.17536,1.84749,-5.4268,-5.70565,-4.64096,4.23393,2.6318,4.14687,18.6943,44.5158,30.9779,3.19573,1.76575,2.15353,-6.13716,4.10847,0.342928,-5.4268,-5.70565,-4.64096,4.23393,2.6318,4.14687
-9.80569,0.988941,0.00126951,10,1023,0,25.246,3.6992,3.5549,2.34671,3.50345,3.26775,2.36379,2.52233,2.04751,1.95973,-5.30979,-5.76962,-4.62617,5.06333,2.60135,3.86653,17.7444,34.3954,31.6668,2.87098,2.37617,2.32029,-5.85768,4.61339,0.286359,-5.30979,-5.76962,-4.62617,5.06333,2.60135,3.86653
-11.816,0.867749,0.00126951,10,1023,0,20.6187,3.534,3.49494,2.30701,3.82474,3.48234,2.42033,2.38336,2.14207,2.04541,-5.42612,-5.61821,-4.59224,5.70869,2.66246,3.91627,19.5096,42.0533,32.3893,2.92851,2.24097,2.3884,-5.57621,4.41893,0.357786,-5.42612,-5.61821,-4.59224,5.70869,2.66246,3.91627
-10.6162,0.974796,0.00126951,10,1023,0,20.8835,3.83764,3.67559,2.44525,3.63477,3.2737,2.51029,2.3998,2.06553,2.04829,-5.70817,-5.87439,-4.66472,5.35379,2.57929,3.84722,18.5306,35.4557,30.5871,3.05631,2.54214,2.25762,-5.44674,4.44554,0.301806,-5.70817,-5.87439,-4.66472,5.35379,2.57929,3.84722
-8.76719,0.9901,0.00126951,10,1023,0,18.8055,3.93569,3.65947,2.34151,4.36142,3.56343,3.12976,2.53062,2.11076,1.85291,-5.61359,-5.76072,-4.57413,5.53038,2.66409,4.69131,19.15,38.6739,32.2502,3.46705,2.41225,1.61309,-5.08327,4.18005,0.271024,-5.61359,-5.76072,-4.57413,5.53038,2.66409,4.69131
-16.2445,0.987925,0.00126951,10,1023,0,25.7638,3.17716,3.04336,2.34261,2.24182,2.60024,4.0743,2.64264,2.2628,1.67033,-4.91863,-5.24219,-4.59736,4.13871,2.38311,5.76195,18.8127,38.4419,37.276,1.96581,3.00845,1.16424,-5.09728,4.59095,0.27929,-4.91863,-5.24219,-4.59736,4.13871,2.38311,5.76195
-10.1391,0.957765,0.00126951,10,1023,0,26.8783,3.54202,2.87309,2.34536,2.72098,2.39607,3.21842,2.61958,2.30357,1.81947,-5.32745,-5.12073,-4.56895,4.63622,2.33063,4.82541,17.9777,38.4542,30.7329,2.80432,2.4053,1.77426,-4.78832,3.85377,0.256408,-5.32745,-5.12073,-4.56895,4.63622,2.33063,4.82541
-8.62932,0.996387,0.00126951,10,1023,0,22.2473,3.45726,3.41542,2.25232,4.35991,3.21328,2.74093,2.31653,2.10904,1.85878,-5.20727,-5.6071,-4.53594,5.85856,2.60502,4.45571,18.8096,40.3837,32.4612,2.51268,3.16627,1.46677,-4.54717,4.49294,0.329259,-5.20727,-5.6071,-4.53594,5.85856,2.60502,4.45571
-12.3674,0.999368,0.00126951,10,1023,0,20.0532,3.0704,3.20273,2.38778,3.77516,2.94376,2.72943,2.39535,2.13264,1.92901,-5.04538,-5.43097,-4.64096,7.24796,2.52769,4.25507,15.9242,36.6207,35.4981,2.91205,3.03905,1.94511,-4.50283,4.95474,0.284732,-5.04538,-5.43097,-4.64096,7.24796,2.52769,4.25507
-18.2627,0.992695,0.00126951,10,1023,0,29.0312,3.60796,3.34592,2.37663,2.73976,3.22436,2.82095,2.78082,2.16775,1.96986,-5.66015,-5.49747,-4.64833,5.51616,2.60473,4.37676,21.4042,40.9711,37.1497,3.59815,2.24624,1.5492,-4.08723,4.82272,0.293036,-5.66015,-5.49747,-4.64833,5.51616,2.60473,4.37676
-17.5757,0.991078,0.00126951,10,1023,0,27.8637,4.05816,3.19415,2.3907,2.68557,2.9766,2.78069,2.65195,2.18727,1.8585,-5.57804,-5.39895,-4.67132,3.97391,2.54318,4.28979,20.4647,45.2179,33.6593,3.4938,2.06344,1.65612,-3.95722,4.69505,0.254972,-5.57804,-5.39895,-4.67132,3.97391,2.54318,4.28979
-19.6146,0.999653,0.00126951,10,1023,0,29.565,3.08268,3.51287,2.3269,3.6827,3.13466,2.87346,2.78055,2.07685,1.86786,-4.55017,-5.71459,-4.6019,5.98337,2.55553,4.64096,15.3609,39.8247,35.7885,3.12013,2.28676,1.75725,-4.02025,4.30097,0.383963,-4.55017,-5.71459,-4.6019,5.98337,2.55553,4.64096
-15.7447,0.959327,0.00126951,10,1023,0,30.5153,4.12031,3.15702,2.32654,3.04113,2.85569,3.62316,2.20802,2.17182,1.7569,-6.05388,-5.38441,-4.55287,4.30128,2.45887,5.41246,20.0452,35.9998,34.1777,2.46141,3.4366,2.11304,-5.00299,4.28998,0.334013,-6.05388,-5.38441,-4.55287,4.30128,2.45887,5.41246
-9.75341,0.97587,0.00126951,9,1023,0,24.0398,4.24593,3.44595,2.41357,3.05149,3.21541,3.43805,2.57625,2.0559,1.81399,-5.95605,-5.67531,-4.62967,4.39745,2.61554,5.00629,15.645,40.4118,29.503,2.65516,3.04028,1.74393,-4.92108,4.28337,0.290616,-5.95605,-5.67531,-4.62967,4.39745,2.61554,5.00629
-12.762,0.943795,0.00126951,9,1023,0,25.0767,4.34783,3.60567,2.44191,3.60129,3.59695,2.96013,2.42968,2.05565,1.85037,-6.0706,-5.76871,-4.6869,4.46909,2.72641,4.38421,18.8581,34.6626,35.2022,3.10372,3.54883,1.41393,-5.37071,4.2378,0.413895,-6.0706,-5.76871,-4.6869,4.46909,2.72641,4.38421
-13.7787,0.995851,0.00126951,9,767,0,23.6148,4.52551,3.60361,2.39392,4.28718,3.15251,2.90002,2.29846,2.04974,1.82454,-6.33202,-5.81789,-4.6706,4.82092,2.55754,4.5374,20.7146,38.8855,28.7876,3.14955,3.45623,1.34531,-5.20244,4.04439,0.257234,-6.33202,-5.81789,-4.6706,4.82092,2.55754,4.5374
-12.9225,0.997858,0.00126951,10,1023,0,29.3063,3.35439,3.73413,2.44427,3.32374,3.90842,2.95592,2.26256,2.08506,1.91584,-5.1796,-5.83025,-4.65791,5.29697,2.76289,4.44143,16.0985,42.622,36.5319,3.0578,4.11046,1.57585,-4.9635,4.53886,0.233991,-5.1796,-5.83025,-4.65791,5.29697,2.76289,4.44143
-14.3118,0.997854,0.00126951,10,1023,0,26.4006,3.49221,3.11191,2.36574,2.83133,2.89912,2.99427,2.60033,2.12974,1.8619,-5.13613,-5.30241,-4.61868,4.4316,2.52075,4.73364,17.7285,40.2745,36.0227,4.14939,2.97779,1.84133,-5.65619,4.88553,0.295685,-5.13613,-5.30241,-4.61868,4.4316,2.52075,4.73364
-14.9466,0.989804,0.00126951,10,1023,0,26.8011,3.59858,3.58333,2.51318,3.05063,3.25337,4.3151,2.39801,2.13642,1.72018,-5.51108,-5.82497,-4.75325,4.93556,2.56258,5.87637,18.4423,36.4147,35.2788,2.08446,2.53718,1.79739,-5.06058,4.66776,0.365373,-5.51108,-5.82497,-4.75325,4.93556,2.56258,5.87637
-14.3131,0.929689,0.00126951,10,1023,0,30.8948,3.61985,3.62833,2.52933,3.08628,3.19269,4.17153,2.76403,2.09747,1.66027,-5.42516,-5.79614,-4.72949,5.33725,2.51384,5.64688,19.7154,35.5348,32.9305,2.15424,2.5682,1.72741,-5.15735,4.66722,0.349127,-5.42516,-5.79614,-4.72949,5.33725,2.51384,5.64688
-16.012,0.95892,0.00126951,9,1023,0,29.0525,3.67613,3.70179,2.47755,3.34574,3.55438,3.98063,2.30037,2.20425,1.70345,-5.42242,-5.84263,-4.68011,4.99539,2.67677,5.27084,18.1699,40.9843,29.1031,2.46028,2.66381,1.71632,-5.15999,4.55278,0.309768,-5.42242,-5.84263,-4.68011,4.99539,2.67677,5.27084
-19.8637,0.978269,0.00126951,10,1023,0,28.8608,3.81099,3.0619,2.36927,3.51432,2.85425,2.61053,2.56249,2.08338,1.88903,-5.55212,-5.28046,-4.62917,5.31505,2.51488,4.03964,16.5825,43.881,31.5514,2.00361,3.72647,2.40722,-5.19499,4.05857,0.276199,-5.55212,-5.28046,-4.62917,5.31505,2.51488,4.03964
-14.514,0.924085,0.00126951,10,1023,0,29.7371,3.49261,3.46367,2.50127,3.88548,3.02947,3.26937,2.41365,2.03032,1.88008,-5.08718,-5.7813,-4.7641,5.25416,2.50279,4.68927,19.0984,30.5347,32.7148,3.05082,2.64092,1.17172,-5.02062,4.52782,0.412081,-5.08718,-5.7813,-4.7641,5.25416,2.50279,4.68927
-18.4263,0.99699,0.00126951,10,1023,0,29.5651,3.4864,3.40058,2.41062,2.91414,2.90457,3.46488,2.84681,2.05228,1.79465,-5.16084,-5.60825,-4.68219,4.8293,2.48958,5.12292,21.88,35.4642,30.5246,3.6275,1.96707,2.28213,-5.71773,4.86783,0.215393,-5.16084,-5.60825,-4.68219,4.8293,2.48958,5.12292
-24.0261,0.777009,0.00126951,10,1023,0,33.8051,3.58472,3.44587,2.63188,2.73598,2.96895,4.18047,2.66868,2.31722,1.81236,-5.34417,-5.55667,-4.83824,4.69628,2.49641,5.20579,21.0974,33.3914,28.7276,2.52971,2.59206,2.09557,-5.0684,4.88285,0.41786,-5.34417,-5.55667,-4.83824,4.69628,2.49641,5.20579
-15.7062,0.98162,0.00126951,10,1023,0,30.4241,3.5437,3.2459,2.32908,2.9546,3.03342,3.34684,2.44296,2.3567,1.7431,-5.37956,-5.31253,-4.62138,4.83597,2.52287,5.05642,15.9616,38.3723,33.1947,2.87393,2.76892,2.21544,-5.13082,4.37257,0.26013,-5.37956,-5.31253,-4.62138,4.83597,2.52287,5.05642
-11.8134,0.973237,0.00126951,10,1023,0,26.6482,3.44983,3.49182,2.40234,3.36137,3.46584,4.13193,2.41542,1.96424,1.7148,-5.24047,-5.7016,-4.58292,5.31844,2.70295,5.55464,18.2047,33.4182,36.3971,3.38623,3.03328,1.86162,-5.00677,4.62062,0.227831,-5.24047,-5.7016,-4.58292,5.31844,2.70295,5.55464
-21.3301,0.799964,0.00126951,10,1023,0,30.2202,3.92898,3.41013,2.54184,4.4554,3.10876,3.06483,2.32198,2.08513,1.94182,-5.61749,-5.53301,-4.77157,5.52321,2.59441,4.32164,18.6422,27.4608,32.2679,2.85321,2.1485,2.25053,-4.74261,4.62417,0.434892,-5.61749,-5.53301,-4.77157,5.52321,2.59441,4.32164
-20.0835,0.946403,0.00126951,10,1023,0,35.1366,4.69255,3.06802,2.34809,3.42795,2.74947,3.30079,2.42815,2.128,1.76472,-6.49247,-5.36015,-4.59788,4.51369,2.44271,5.12212,19.3457,30.8287,33.1752,2.86283,2.42088,1.36353,-5.28899,4.92506,0.16705,-6.49247,-5.36015,-4.59788,4.51369,2.44271,5.12212
-21.2452,0.993478,0.00126951,10,1023,0,32.9367,4.15969,3.26275,2.58773,2.97841,3.04987,3.75515,2.41516,2.06046,1.79779,-6.16708,-5.46011,-4.78411,4.7197,2.54632,5.02279,17.1144,28.1712,31.9351,3.67484,2.87122,1.86588,-5.59681,6.13329,0.437338,-6.16708,-5.46011,-4.78411,4.7197,2.54632,5.02279
-18.2682,0.99471,0.00126951,10,1023,0,35.3036,4.21893,3.56847,2.37287,3.23443,3.40446,4.29886,2.46601,2.09959,1.71442,-6.00771,-5.80602,-4.56752,4.64014,2.63968,6.07623,18.7843,36.9673,34.3146,2.88183,3.86683,1.20939,-5.26302,4.6946,0.152013,-6.00771,-5.80602,-4.56752,4.64014,2.63968,6.07623
-13.902,0.997781,0.00126951,10,1023,0,27.4907,4.17717,3.62716,2.60136,2.9857,3.61274,3.33167,2.54486,2.10636,1.81487,-6.13132,-5.78835,-4.80841,4.52602,2.68993,4.63158,19.007,37.9305,30.1669,3.10551,3.66402,1.01054,-5.51127,4.77768,0.257877,-6.13132,-5.78835,-4.80841,4.52602,2.68993,4.63158
-9.93585,0.871075,0.00126951,10,1023,0,29.2273,3.62365,3.49172,2.3301,4.27351,3.19248,3.3213,2.40433,2.07213,1.74197,-5.33069,-5.72851,-4.56368,5.72329,2.55228,5.16045,19.0486,38.9224,32.276,2.95839,2.52287,1.51354,-4.97073,5.24438,0.284066,-5.33069,-5.72851,-4.56368,5.72329,2.55228,5.16045
# 
#  Elapsed Time: 6.68886 seconds (Warm-up)
#                9.72736 seconds (Sampling)
#                16.4162 seconds (Total)
# 
